domain_id,domain_name,parent_domain,industry_sector,domain_growth_rate,automation_risk_score
38833,FinTech,Technology,IT,11.66,0.1
38834,FinTech,Technology,IT,7.41,0.18
38835,Data Science,Technology,IT,12.94,0.66
38836,FinTech,Technology,IT,24.28,0.86
38837,HealthTech,Technology,IT,17.21,0.44
38838,HealthTech,Technology,IT,15.73,0.01
38839,FinTech,Technology,IT,8.75,0.8
38840,Data Science,Technology,IT,2.88,0.4
38841,Cybersecurity,Technology,IT,5.59,0.87
38842,Cloud Computing,Technology,IT,18.46,0.87
38843,FinTech,Technology,IT,2.14,0.06
38844,FinTech,Technology,IT,23.33,0.4
38845,Cybersecurity,Technology,IT,12.97,0.1
38846,Cybersecurity,Technology,IT,7.19,0.86
38847,Cloud Computing,Technology,IT,2.64,0.85
38848,Cloud Computing,Technology,IT,14.42,0.97
38849,Data Science,Technology,IT,5.23,0.63
38850,Software Development,Technology,IT,8.69,0.55
38851,HealthTech,Technology,IT,4.89,0.47
38852,Cloud Computing,Technology,IT,18.17,0.88
38853,Software Development,Technology,IT,2.48,0.2
38854,Cloud Computing,Technology,IT,18.61,0.92
38855,HealthTech,Technology,IT,22.46,0.14
38856,HealthTech,Technology,IT,19.9,0.04
38857,HealthTech,Technology,IT,17.14,0.51
38858,Cybersecurity,Technology,IT,11.06,0.25
38859,Software Development,Technology,IT,13.02,0.21
38860,Cybersecurity,Technology,IT,4.68,0.08
38861,Cybersecurity,Technology,IT,11.19,0.46
38862,Cybersecurity,Technology,IT,21.8,0.07
38863,Cloud Computing,Technology,IT,5.31,0.26
38864,Data Science,Technology,IT,24.45,0.73
38865,Cloud Computing,Technology,IT,13.11,0.61
38866,HealthTech,Technology,IT,6.85,0.85
38867,Cloud Computing,Technology,IT,3.7,0.31
38868,Cloud Computing,Technology,IT,9.05,0.11
38869,Data Science,Technology,IT,24.13,0.73
38870,FinTech,Technology,IT,4.14,0.38
38871,Cloud Computing,Technology,IT,15.38,0.04
38872,Cybersecurity,Technology,IT,8.02,0.69
38873,HealthTech,Technology,IT,20.72,0.39
38874,Data Science,Technology,IT,6.75,0.2
38875,Data Science,Technology,IT,16.73,0.96
38876,FinTech,Technology,IT,17.8,0.15
38877,Cloud Computing,Technology,IT,2.7,0.13
38878,HealthTech,Technology,IT,6.79,0.06
38879,FinTech,Technology,IT,4.57,0.34
38880,Data Science,Technology,IT,3.97,0.26
38881,HealthTech,Technology,IT,11.12,0.98
38882,Cloud Computing,Technology,IT,15.43,0.28
38883,Cloud Computing,Technology,IT,6.46,0.57
38884,HealthTech,Technology,IT,20.21,0.46
38885,Software Development,Technology,IT,18.58,0.04
38886,Cloud Computing,Technology,IT,13.02,0.12
38887,Data Science,Technology,IT,16.04,0.24
38888,Software Development,Technology,IT,14.7,0.61
38889,Data Science,Technology,IT,13.83,0.21
38890,Cloud Computing,Technology,IT,10.24,0.61
38891,FinTech,Technology,IT,6.86,0.03
38892,HealthTech,Technology,IT,23.73,0.49
38893,HealthTech,Technology,IT,17.36,0.34
38894,Cybersecurity,Technology,IT,22.16,0.02
38895,Data Science,Technology,IT,8.38,0.33
38896,FinTech,Technology,IT,18.97,0.22
38897,Cybersecurity,Technology,IT,19.86,0.09
38898,Cybersecurity,Technology,IT,5.51,0.35
38899,HealthTech,Technology,IT,23.28,0.43
38900,HealthTech,Technology,IT,9.85,0.53
38901,Software Development,Technology,IT,7.88,0.44
38902,Cybersecurity,Technology,IT,23.16,0.49
38903,HealthTech,Technology,IT,15.45,0.8
38904,Data Science,Technology,IT,2.75,0.47
38905,FinTech,Technology,IT,12.68,0.41
38906,HealthTech,Technology,IT,18.52,0.36
38907,Cybersecurity,Technology,IT,21.73,0.7
38908,Data Science,Technology,IT,16.25,0.68
38909,Cloud Computing,Technology,IT,21.56,0.21
38910,Data Science,Technology,IT,3.36,0.98
38911,Data Science,Technology,IT,16.86,0.22
38912,Cloud Computing,Technology,IT,6.39,0.69
38913,Cloud Computing,Technology,IT,19.64,0.51
38914,Cloud Computing,Technology,IT,16.17,0.76
38915,Cloud Computing,Technology,IT,13.07,0.71
38916,FinTech,Technology,IT,7.62,0.9
38917,FinTech,Technology,IT,9.84,0.01
38918,HealthTech,Technology,IT,23.33,0.05
38919,Data Science,Technology,IT,21.2,0.59
38920,Cloud Computing,Technology,IT,3.4,0.31
38921,Software Development,Technology,IT,7.77,0.59
38922,HealthTech,Technology,IT,11.71,0.54
38923,Cybersecurity,Technology,IT,7.09,0.89
38924,Cloud Computing,Technology,IT,7.31,0.24
38925,Cybersecurity,Technology,IT,4.1,0.44
38926,Cybersecurity,Technology,IT,13.51,0.48
38927,Cybersecurity,Technology,IT,6.93,0.36
38928,HealthTech,Technology,IT,24.81,0.13
38929,Software Development,Technology,IT,16.58,0.51
38930,Cloud Computing,Technology,IT,11.19,0.42
38931,Data Science,Technology,IT,21.99,0.64
38932,Cybersecurity,Technology,IT,13.24,0.59
38933,FinTech,Technology,IT,12.01,0.75
38934,FinTech,Technology,IT,24.28,0.95
38935,HealthTech,Technology,IT,14.65,0.91
38936,Cybersecurity,Technology,IT,4.88,0.68
38937,Software Development,Technology,IT,5.6,0.67
38938,FinTech,Technology,IT,10.98,0.36
38939,Data Science,Technology,IT,23.01,0.38
38940,FinTech,Technology,IT,3.43,0.4
38941,Cybersecurity,Technology,IT,11.29,0.07
38942,Software Development,Technology,IT,8.63,0.74
38943,Data Science,Technology,IT,8.88,0.79
38944,Data Science,Technology,IT,6.95,0.31
38945,Cybersecurity,Technology,IT,10.5,0.84
38946,Cybersecurity,Technology,IT,4.56,0.59
38947,Data Science,Technology,IT,23.09,0.86
38948,Software Development,Technology,IT,12.98,0.19
38949,FinTech,Technology,IT,23.82,0.16
38950,FinTech,Technology,IT,14.2,0.52
38951,HealthTech,Technology,IT,18.87,0.61
38952,Cybersecurity,Technology,IT,9.54,0.6
38953,Data Science,Technology,IT,10.37,0.25
38954,Data Science,Technology,IT,4.75,0.74
38955,HealthTech,Technology,IT,9.74,0.55
38956,Cloud Computing,Technology,IT,20.91,0.09
38957,HealthTech,Technology,IT,9.96,0.36
38958,Data Science,Technology,IT,3.27,0.84
38959,FinTech,Technology,IT,3.13,0.79
38960,FinTech,Technology,IT,5.51,0.5
38961,Data Science,Technology,IT,17.28,0.4
38962,Cloud Computing,Technology,IT,4.36,0.13
38963,Cloud Computing,Technology,IT,2.47,0.38
38964,HealthTech,Technology,IT,19.51,0.98
38965,Cloud Computing,Technology,IT,12.83,0.03
38966,FinTech,Technology,IT,4.69,0.55
38967,Data Science,Technology,IT,14.19,0.73
38968,Cloud Computing,Technology,IT,24.38,0.48
38969,Cloud Computing,Technology,IT,15.46,0.93
38970,Cloud Computing,Technology,IT,11.01,0.76
38971,Cloud Computing,Technology,IT,9.75,0.47
38972,HealthTech,Technology,IT,22.54,0.1
38973,Cybersecurity,Technology,IT,8.93,0.98
38974,FinTech,Technology,IT,5.17,0.48
38975,Software Development,Technology,IT,2.5,0.6
38976,Data Science,Technology,IT,13.62,0.93
38977,Software Development,Technology,IT,12.38,0.2
38978,HealthTech,Technology,IT,19.51,0.82
38979,Software Development,Technology,IT,16.78,0.54
38980,Software Development,Technology,IT,13.7,0.09
38981,Cloud Computing,Technology,IT,24.48,0.3
38982,FinTech,Technology,IT,22.34,0.73
38983,FinTech,Technology,IT,13.16,0.65
38984,Software Development,Technology,IT,13.15,0.93
38985,Cybersecurity,Technology,IT,18.86,0.76
38986,Cloud Computing,Technology,IT,21.07,0.54
38987,FinTech,Technology,IT,3.95,0.65
38988,Cloud Computing,Technology,IT,11.16,0.8
38989,Cybersecurity,Technology,IT,16.15,0.42
38990,FinTech,Technology,IT,8.96,0.13
38991,FinTech,Technology,IT,23.03,0.89
38992,FinTech,Technology,IT,16.05,0.2
38993,HealthTech,Technology,IT,6.88,0.85
38994,Data Science,Technology,IT,7.1,0.52
38995,Cybersecurity,Technology,IT,12.75,0.58
38996,FinTech,Technology,IT,23.21,0.45
38997,Cloud Computing,Technology,IT,17.18,0.3
38998,Data Science,Technology,IT,5.15,0.49
38999,Data Science,Technology,IT,14.89,0.9
39000,HealthTech,Technology,IT,22.29,0.61
39001,FinTech,Technology,IT,5.92,0.39
39002,HealthTech,Technology,IT,3.84,0.08
39003,FinTech,Technology,IT,20.09,0.79
39004,Data Science,Technology,IT,12.14,0.63
39005,HealthTech,Technology,IT,13.42,0.44
39006,Software Development,Technology,IT,19.05,0.12
39007,Data Science,Technology,IT,3.69,0.88
39008,Cloud Computing,Technology,IT,15.15,0.76
39009,HealthTech,Technology,IT,7.31,0.59
39010,Data Science,Technology,IT,4.74,0.01
39011,FinTech,Technology,IT,24.59,0.52
39012,FinTech,Technology,IT,10.43,0.42
39013,HealthTech,Technology,IT,23.02,0.67
39014,Cybersecurity,Technology,IT,3.18,0.59
39015,FinTech,Technology,IT,13.78,0.3
39016,FinTech,Technology,IT,23.99,0.92
39017,Cloud Computing,Technology,IT,17.65,0.1
39018,HealthTech,Technology,IT,12.66,0.62
39019,Cybersecurity,Technology,IT,17.6,0.43
39020,Data Science,Technology,IT,20.59,0.09
39021,FinTech,Technology,IT,17.04,0.36
39022,HealthTech,Technology,IT,14.23,0.11
39023,Data Science,Technology,IT,6.64,0.6
39024,FinTech,Technology,IT,17.19,0.59
39025,HealthTech,Technology,IT,18.15,0.14
39026,Software Development,Technology,IT,9.26,0.68
39027,HealthTech,Technology,IT,10.91,0.79
39028,Cloud Computing,Technology,IT,24.45,0.54
39029,Cloud Computing,Technology,IT,3.41,0.13
39030,Software Development,Technology,IT,15.72,0.08
39031,Software Development,Technology,IT,11.39,0.77
39032,Cloud Computing,Technology,IT,12.34,0.06
39033,Data Science,Technology,IT,6.45,0.34
39034,Cloud Computing,Technology,IT,21.22,0.5
39035,Cloud Computing,Technology,IT,19.93,0.8
39036,Software Development,Technology,IT,6.5,0.67
39037,Cybersecurity,Technology,IT,9.15,0.05
39038,FinTech,Technology,IT,17.67,0.24
39039,Data Science,Technology,IT,18.49,0.57
39040,Software Development,Technology,IT,14.89,0.3
39041,Cybersecurity,Technology,IT,12.44,0.48
39042,Software Development,Technology,IT,13.76,0.5
39043,Cybersecurity,Technology,IT,5.63,0.0
39044,FinTech,Technology,IT,11.46,0.24
39045,Cloud Computing,Technology,IT,3.28,0.74
39046,Cloud Computing,Technology,IT,20.31,0.72
39047,Software Development,Technology,IT,3.73,0.22
39048,HealthTech,Technology,IT,21.7,0.13
39049,Software Development,Technology,IT,21.16,0.7
39050,Data Science,Technology,IT,5.46,0.22
39051,FinTech,Technology,IT,18.49,0.35
39052,Cybersecurity,Technology,IT,14.16,0.45
39053,HealthTech,Technology,IT,10.71,0.76
39054,Data Science,Technology,IT,4.21,0.05
39055,Cybersecurity,Technology,IT,7.64,0.95
39056,Cloud Computing,Technology,IT,11.7,0.15
39057,FinTech,Technology,IT,7.84,0.05
39058,FinTech,Technology,IT,18.43,0.81
39059,FinTech,Technology,IT,20.25,0.46
39060,HealthTech,Technology,IT,18.76,0.56
39061,Cloud Computing,Technology,IT,16.36,0.1
39062,Cybersecurity,Technology,IT,19.18,0.26
39063,Cloud Computing,Technology,IT,5.58,0.45
39064,Data Science,Technology,IT,19.26,0.34
39065,Data Science,Technology,IT,21.42,0.62
39066,Cybersecurity,Technology,IT,12.85,0.47
39067,Data Science,Technology,IT,22.67,0.09
39068,Software Development,Technology,IT,10.53,0.95
39069,Cloud Computing,Technology,IT,21.79,0.13
39070,FinTech,Technology,IT,16.95,0.17
39071,Data Science,Technology,IT,18.78,0.67
39072,Cloud Computing,Technology,IT,5.75,0.32
39073,Data Science,Technology,IT,12.84,0.06
39074,Software Development,Technology,IT,3.57,0.94
39075,Software Development,Technology,IT,21.1,0.44
39076,FinTech,Technology,IT,16.62,0.52
39077,Cloud Computing,Technology,IT,21.97,0.23
39078,FinTech,Technology,IT,5.95,0.58
39079,Data Science,Technology,IT,18.76,0.86
39080,Data Science,Technology,IT,20.44,0.86
39081,Cybersecurity,Technology,IT,8.24,0.42
39082,Data Science,Technology,IT,22.65,0.01
39083,HealthTech,Technology,IT,8.68,0.54
39084,Data Science,Technology,IT,10.57,0.34
39085,Software Development,Technology,IT,13.9,0.18
39086,Data Science,Technology,IT,12.7,0.93
39087,Software Development,Technology,IT,12.62,0.56
39088,FinTech,Technology,IT,20.37,0.85
39089,HealthTech,Technology,IT,21.43,0.38
39090,HealthTech,Technology,IT,8.74,0.78
39091,Software Development,Technology,IT,3.72,0.8
39092,HealthTech,Technology,IT,19.07,0.48
39093,Cybersecurity,Technology,IT,21.26,0.28
39094,Cloud Computing,Technology,IT,24.97,0.62
39095,Software Development,Technology,IT,12.41,0.77
39096,Cybersecurity,Technology,IT,11.25,0.99
39097,HealthTech,Technology,IT,10.96,0.46
39098,HealthTech,Technology,IT,10.23,0.89
39099,Cloud Computing,Technology,IT,17.39,0.9
39100,HealthTech,Technology,IT,3.15,0.06
39101,Cybersecurity,Technology,IT,18.13,0.37
39102,Cybersecurity,Technology,IT,2.34,0.96
39103,Cloud Computing,Technology,IT,5.09,0.41
39104,Software Development,Technology,IT,9.08,0.63
39105,Cloud Computing,Technology,IT,7.78,0.64
39106,FinTech,Technology,IT,22.06,0.14
39107,FinTech,Technology,IT,15.61,0.95
39108,HealthTech,Technology,IT,11.4,0.36
39109,Software Development,Technology,IT,24.38,0.78
39110,Cybersecurity,Technology,IT,6.17,0.23
39111,Software Development,Technology,IT,11.71,0.31
39112,FinTech,Technology,IT,3.59,0.82
39113,Software Development,Technology,IT,8.58,0.5
39114,HealthTech,Technology,IT,22.34,0.28
39115,FinTech,Technology,IT,14.53,0.96
39116,Data Science,Technology,IT,20.38,0.96
39117,Data Science,Technology,IT,9.78,0.72
39118,FinTech,Technology,IT,7.32,0.49
39119,Data Science,Technology,IT,9.01,0.26
39120,Software Development,Technology,IT,18.32,0.82
39121,FinTech,Technology,IT,21.17,0.55
39122,FinTech,Technology,IT,13.35,0.46
39123,Cloud Computing,Technology,IT,23.79,0.74
39124,Cybersecurity,Technology,IT,2.98,0.2
39125,Data Science,Technology,IT,3.22,0.1
39126,HealthTech,Technology,IT,4.69,0.55
39127,Cloud Computing,Technology,IT,19.89,0.62
39128,Software Development,Technology,IT,12.58,0.97
39129,Cybersecurity,Technology,IT,14.17,0.21
39130,FinTech,Technology,IT,7.34,0.16
39131,Software Development,Technology,IT,16.07,0.16
39132,Cybersecurity,Technology,IT,22.76,0.78
39133,FinTech,Technology,IT,3.95,0.95
39134,HealthTech,Technology,IT,15.85,0.51
39135,HealthTech,Technology,IT,12.71,0.01
39136,HealthTech,Technology,IT,21.97,0.14
39137,FinTech,Technology,IT,24.79,0.49
39138,Software Development,Technology,IT,4.57,0.14
39139,Cloud Computing,Technology,IT,6.56,0.67
39140,Cybersecurity,Technology,IT,10.54,0.47
39141,FinTech,Technology,IT,4.36,0.26
39142,FinTech,Technology,IT,21.95,0.57
39143,Cybersecurity,Technology,IT,10.65,0.21
39144,Data Science,Technology,IT,9.52,0.92
39145,Cybersecurity,Technology,IT,6.09,0.02
39146,Cloud Computing,Technology,IT,24.99,0.23
39147,Cybersecurity,Technology,IT,24.23,0.7
39148,FinTech,Technology,IT,10.89,0.08
39149,FinTech,Technology,IT,8.01,0.45
39150,Software Development,Technology,IT,23.63,0.84
39151,Data Science,Technology,IT,24.13,0.77
39152,HealthTech,Technology,IT,14.92,0.85
39153,Software Development,Technology,IT,16.28,0.94
39154,Cybersecurity,Technology,IT,23.74,0.25
39155,Software Development,Technology,IT,22.49,0.42
39156,Cloud Computing,Technology,IT,13.36,0.48
39157,HealthTech,Technology,IT,3.71,0.36
39158,Cybersecurity,Technology,IT,6.26,0.68
39159,Data Science,Technology,IT,13.66,0.37
39160,Cloud Computing,Technology,IT,18.16,0.85
39161,Cloud Computing,Technology,IT,20.74,0.54
39162,Data Science,Technology,IT,12.4,0.42
39163,HealthTech,Technology,IT,19.22,0.6
39164,Cybersecurity,Technology,IT,11.89,0.4
39165,FinTech,Technology,IT,4.18,0.66
39166,Data Science,Technology,IT,17.17,0.91
39167,Cloud Computing,Technology,IT,23.68,0.49
39168,FinTech,Technology,IT,16.34,0.21
39169,Data Science,Technology,IT,14.95,0.62
39170,Data Science,Technology,IT,23.02,0.21
39171,Cloud Computing,Technology,IT,21.45,0.03
39172,Cybersecurity,Technology,IT,19.85,0.42
39173,Data Science,Technology,IT,9.93,0.75
39174,Cloud Computing,Technology,IT,24.24,0.13
39175,Data Science,Technology,IT,17.38,0.43
39176,Cloud Computing,Technology,IT,3.19,0.46
39177,HealthTech,Technology,IT,21.85,0.57
39178,HealthTech,Technology,IT,8.68,0.98
39179,HealthTech,Technology,IT,17.86,0.7
39180,HealthTech,Technology,IT,5.81,0.74
39181,Cybersecurity,Technology,IT,5.25,0.36
39182,FinTech,Technology,IT,3.22,0.64
39183,FinTech,Technology,IT,22.94,0.26
39184,FinTech,Technology,IT,9.99,0.93
39185,Software Development,Technology,IT,19.44,0.55
39186,Software Development,Technology,IT,14.9,0.8
39187,HealthTech,Technology,IT,13.34,0.03
39188,Data Science,Technology,IT,24.35,0.95
39189,Cloud Computing,Technology,IT,5.87,0.21
39190,FinTech,Technology,IT,23.97,0.97
39191,Software Development,Technology,IT,10.13,0.56
39192,Cybersecurity,Technology,IT,9.74,0.07
39193,Cloud Computing,Technology,IT,12.73,0.29
39194,Data Science,Technology,IT,3.43,0.74
39195,HealthTech,Technology,IT,13.6,0.32
39196,FinTech,Technology,IT,7.64,0.74
39197,FinTech,Technology,IT,22.92,0.36
39198,FinTech,Technology,IT,5.39,0.45
39199,HealthTech,Technology,IT,20.27,0.51
39200,Cybersecurity,Technology,IT,3.86,0.04
39201,FinTech,Technology,IT,6.44,0.82
39202,FinTech,Technology,IT,2.07,0.92
39203,Cybersecurity,Technology,IT,23.55,0.56
39204,Software Development,Technology,IT,2.01,0.77
39205,Cloud Computing,Technology,IT,3.41,0.4
39206,Cloud Computing,Technology,IT,10.12,0.79
39207,Cloud Computing,Technology,IT,7.86,0.63
39208,HealthTech,Technology,IT,19.03,0.16
39209,FinTech,Technology,IT,23.62,0.52
39210,Cloud Computing,Technology,IT,23.01,0.38
39211,FinTech,Technology,IT,2.65,0.2
39212,HealthTech,Technology,IT,11.09,0.67
39213,Data Science,Technology,IT,17.1,0.73
39214,Data Science,Technology,IT,20.06,0.79
39215,Data Science,Technology,IT,4.27,0.12
39216,HealthTech,Technology,IT,2.31,0.05
39217,Cybersecurity,Technology,IT,8.71,0.26
39218,Cybersecurity,Technology,IT,19.09,0.12
39219,FinTech,Technology,IT,17.36,0.29
39220,Cloud Computing,Technology,IT,24.74,0.63
39221,HealthTech,Technology,IT,13.15,0.74
39222,HealthTech,Technology,IT,10.31,0.32
39223,FinTech,Technology,IT,13.08,0.82
39224,Cybersecurity,Technology,IT,12.29,0.58
39225,HealthTech,Technology,IT,7.81,0.17
39226,Cybersecurity,Technology,IT,22.69,0.37
39227,FinTech,Technology,IT,9.87,0.25
39228,Cybersecurity,Technology,IT,10.42,0.04
39229,Cybersecurity,Technology,IT,24.93,0.54
39230,Data Science,Technology,IT,14.85,0.74
39231,Cloud Computing,Technology,IT,8.26,0.54
39232,Data Science,Technology,IT,21.06,0.73
39233,Cybersecurity,Technology,IT,18.14,0.44
39234,Cloud Computing,Technology,IT,14.86,0.56
39235,Data Science,Technology,IT,23.64,0.4
39236,Data Science,Technology,IT,8.66,0.61
39237,Cybersecurity,Technology,IT,3.84,0.93
39238,FinTech,Technology,IT,7.2,0.79
39239,Data Science,Technology,IT,13.08,0.93
39240,FinTech,Technology,IT,12.14,0.41
39241,Software Development,Technology,IT,23.34,0.08
39242,FinTech,Technology,IT,21.3,0.82
39243,Cloud Computing,Technology,IT,13.46,0.49
39244,Cloud Computing,Technology,IT,9.75,0.91
39245,Data Science,Technology,IT,11.96,0.71
39246,Cloud Computing,Technology,IT,24.75,0.3
39247,Data Science,Technology,IT,14.76,0.61
39248,Data Science,Technology,IT,18.25,0.1
39249,Data Science,Technology,IT,6.96,0.07
39250,FinTech,Technology,IT,19.01,0.84
39251,Data Science,Technology,IT,23.62,0.45
39252,Cybersecurity,Technology,IT,2.2,0.08
39253,HealthTech,Technology,IT,23.56,0.32
39254,FinTech,Technology,IT,13.26,0.77
39255,FinTech,Technology,IT,7.44,0.16
39256,Software Development,Technology,IT,20.07,0.68
39257,HealthTech,Technology,IT,21.43,0.71
39258,Cybersecurity,Technology,IT,15.15,0.65
39259,Software Development,Technology,IT,8.59,0.63
39260,Software Development,Technology,IT,6.2,0.8
39261,FinTech,Technology,IT,24.93,0.92
39262,Data Science,Technology,IT,9.66,0.95
39263,FinTech,Technology,IT,15.27,0.39
39264,Cybersecurity,Technology,IT,10.31,0.73
39265,Cybersecurity,Technology,IT,19.3,0.17
39266,Cloud Computing,Technology,IT,10.39,0.89
39267,Data Science,Technology,IT,4.42,0.88
39268,Software Development,Technology,IT,12.53,0.89
39269,FinTech,Technology,IT,13.32,0.06
39270,HealthTech,Technology,IT,22.1,0.17
39271,FinTech,Technology,IT,21.68,0.92
39272,Software Development,Technology,IT,2.17,0.47
39273,Software Development,Technology,IT,11.33,0.99
39274,HealthTech,Technology,IT,21.96,0.95
39275,Cybersecurity,Technology,IT,19.62,0.62
39276,FinTech,Technology,IT,4.29,0.96
39277,Cloud Computing,Technology,IT,6.5,0.39
39278,HealthTech,Technology,IT,12.99,0.5
39279,FinTech,Technology,IT,3.31,0.77
39280,Software Development,Technology,IT,15.89,0.46
39281,Cybersecurity,Technology,IT,11.6,0.9
39282,Cloud Computing,Technology,IT,20.97,0.84
39283,HealthTech,Technology,IT,19.1,0.53
39284,Cybersecurity,Technology,IT,17.77,0.72
39285,Cybersecurity,Technology,IT,9.52,0.44
39286,FinTech,Technology,IT,6.39,0.54
39287,Cloud Computing,Technology,IT,14.91,0.01
39288,Data Science,Technology,IT,7.12,0.82
39289,FinTech,Technology,IT,13.36,0.26
39290,Software Development,Technology,IT,23.96,0.26
39291,Cloud Computing,Technology,IT,15.99,0.36
39292,Cybersecurity,Technology,IT,21.75,0.34
39293,FinTech,Technology,IT,3.08,0.05
39294,HealthTech,Technology,IT,10.84,0.78
39295,Cybersecurity,Technology,IT,21.75,0.98
39296,Cybersecurity,Technology,IT,23.2,0.73
39297,FinTech,Technology,IT,12.25,0.18
39298,HealthTech,Technology,IT,14.48,0.14
39299,FinTech,Technology,IT,3.75,0.93
39300,Cybersecurity,Technology,IT,23.75,0.35
39301,Data Science,Technology,IT,5.38,0.76
39302,Cloud Computing,Technology,IT,4.83,0.46
39303,Cloud Computing,Technology,IT,24.76,0.62
39304,FinTech,Technology,IT,19.22,0.57
39305,FinTech,Technology,IT,9.0,0.39
39306,Data Science,Technology,IT,23.32,0.58
39307,Cloud Computing,Technology,IT,2.14,0.56
39308,HealthTech,Technology,IT,6.51,0.59
39309,Cloud Computing,Technology,IT,10.48,0.53
39310,FinTech,Technology,IT,8.77,0.83
39311,Data Science,Technology,IT,3.73,0.62
39312,Cybersecurity,Technology,IT,19.33,0.93
39313,FinTech,Technology,IT,10.76,0.09
39314,Software Development,Technology,IT,20.57,0.93
39315,HealthTech,Technology,IT,16.68,0.26
39316,HealthTech,Technology,IT,17.37,0.35
39317,Cybersecurity,Technology,IT,3.25,0.18
39318,HealthTech,Technology,IT,4.45,0.26
39319,Software Development,Technology,IT,22.04,0.46
39320,Software Development,Technology,IT,5.35,0.9
39321,Cloud Computing,Technology,IT,20.09,0.55
39322,Cybersecurity,Technology,IT,8.62,0.39
39323,FinTech,Technology,IT,6.27,0.52
39324,Cybersecurity,Technology,IT,6.62,0.21
39325,Cloud Computing,Technology,IT,12.31,0.38
39326,Cloud Computing,Technology,IT,19.89,0.29
39327,FinTech,Technology,IT,17.31,0.14
39328,HealthTech,Technology,IT,15.23,0.56
39329,Data Science,Technology,IT,10.7,0.84
39330,Data Science,Technology,IT,17.75,0.48
39331,HealthTech,Technology,IT,18.32,0.92
39332,FinTech,Technology,IT,15.26,0.13
39333,HealthTech,Technology,IT,19.84,0.96
39334,Cloud Computing,Technology,IT,20.32,0.74
39335,Data Science,Technology,IT,7.39,0.13
39336,HealthTech,Technology,IT,2.19,0.11
39337,Cloud Computing,Technology,IT,4.24,0.25
39338,Software Development,Technology,IT,23.59,0.52
39339,Cloud Computing,Technology,IT,16.48,0.24
39340,FinTech,Technology,IT,6.33,0.16
39341,Software Development,Technology,IT,12.54,0.98
39342,Data Science,Technology,IT,18.92,0.4
39343,HealthTech,Technology,IT,22.6,0.0
39344,FinTech,Technology,IT,17.73,0.29
39345,FinTech,Technology,IT,2.54,0.14
39346,Cybersecurity,Technology,IT,12.93,0.41
39347,HealthTech,Technology,IT,13.22,0.93
39348,Data Science,Technology,IT,14.87,0.86
39349,Data Science,Technology,IT,4.14,0.36
39350,Data Science,Technology,IT,2.7,0.06
39351,FinTech,Technology,IT,22.2,0.2
39352,Data Science,Technology,IT,14.51,0.7
39353,HealthTech,Technology,IT,10.94,0.3
39354,Cloud Computing,Technology,IT,18.28,0.97
39355,Data Science,Technology,IT,14.09,0.67
39356,Software Development,Technology,IT,7.7,0.58
39357,Cloud Computing,Technology,IT,21.29,0.53
39358,FinTech,Technology,IT,10.45,0.35
39359,Cybersecurity,Technology,IT,19.67,0.4
39360,Data Science,Technology,IT,22.15,0.1
39361,Data Science,Technology,IT,15.96,0.87
39362,Software Development,Technology,IT,16.5,0.01
39363,FinTech,Technology,IT,20.58,0.64
39364,Cybersecurity,Technology,IT,13.15,0.43
39365,Cloud Computing,Technology,IT,14.3,0.3
39366,Data Science,Technology,IT,15.48,0.67
39367,FinTech,Technology,IT,5.38,0.1
39368,FinTech,Technology,IT,16.87,0.52
39369,HealthTech,Technology,IT,12.1,0.33
39370,HealthTech,Technology,IT,13.54,0.56
39371,Software Development,Technology,IT,11.43,0.08
39372,Cybersecurity,Technology,IT,13.55,0.54
39373,Data Science,Technology,IT,10.39,0.79
39374,Cybersecurity,Technology,IT,19.23,0.48
39375,Cybersecurity,Technology,IT,5.38,0.21
39376,Data Science,Technology,IT,11.07,0.65
39377,FinTech,Technology,IT,19.34,0.87
39378,FinTech,Technology,IT,8.83,0.77
39379,Cybersecurity,Technology,IT,13.93,0.6
39380,HealthTech,Technology,IT,2.38,0.3
39381,Data Science,Technology,IT,20.09,0.32
39382,Cloud Computing,Technology,IT,19.93,0.49
39383,FinTech,Technology,IT,9.89,0.12
39384,HealthTech,Technology,IT,15.66,0.53
39385,Cloud Computing,Technology,IT,14.56,0.93
39386,Cybersecurity,Technology,IT,4.63,0.49
39387,Cloud Computing,Technology,IT,3.76,0.24
39388,Cybersecurity,Technology,IT,14.19,0.85
39389,Software Development,Technology,IT,20.24,0.58
39390,FinTech,Technology,IT,2.0,0.51
39391,Software Development,Technology,IT,5.35,0.76
39392,Data Science,Technology,IT,16.76,0.4
39393,Cybersecurity,Technology,IT,4.67,0.05
39394,HealthTech,Technology,IT,19.51,0.75
39395,Cloud Computing,Technology,IT,13.79,0.3
39396,FinTech,Technology,IT,24.61,0.16
39397,Cloud Computing,Technology,IT,20.78,0.8
39398,FinTech,Technology,IT,2.43,0.05
39399,FinTech,Technology,IT,17.46,0.39
39400,Cloud Computing,Technology,IT,7.53,0.11
39401,Software Development,Technology,IT,23.4,0.55
39402,Cloud Computing,Technology,IT,19.59,0.59
39403,Cybersecurity,Technology,IT,16.88,0.53
39404,FinTech,Technology,IT,5.68,0.67
39405,Data Science,Technology,IT,10.4,0.5
39406,FinTech,Technology,IT,20.68,0.23
39407,Software Development,Technology,IT,11.25,0.04
39408,Software Development,Technology,IT,14.73,0.66
39409,Software Development,Technology,IT,2.48,0.29
