keyword_id,role_id,keyword,keyword_type,frequency_weight,is_primary_keyword,keyword_category,synonym_group_id
48464,5778,data pipeline,technical,0.8,False,tool,1438
48465,46060,ml model,technical,0.65,True,tool,1676
48466,37810,data pipeline,technical,0.91,True,tool,131
48467,11523,api,technical,0.78,False,tool,1333
48468,42364,cloud,technical,0.16,False,tool,1556
48469,45794,testing,technical,0.86,True,tool,1644
48470,12085,api,technical,0.03,True,tool,410
48471,22108,backend,technical,0.99,True,tool,1538
48472,27204,testing,technical,0.34,False,tool,246
48473,30353,testing,technical,0.69,True,tool,542
48474,32185,data pipeline,technical,0.71,True,tool,918
48475,41991,api,technical,0.84,True,tool,1361
48476,23309,api,technical,0.17,False,tool,1934
48477,40883,frontend,technical,0.13,False,tool,1537
48478,24403,frontend,technical,0.55,True,tool,1043
48479,31008,frontend,technical,0.44,True,tool,1691
48480,19329,cloud,technical,0.99,True,tool,1694
48481,47049,cloud,technical,0.65,True,tool,819
48482,7105,frontend,technical,0.84,True,tool,1014
48483,9011,backend,technical,0.24,False,tool,696
48484,17245,ci/cd,technical,0.83,True,tool,246
48485,33867,microservices,technical,0.47,False,tool,1850
48486,6730,testing,technical,0.8,True,tool,1042
48487,13459,microservices,technical,0.85,True,tool,152
48488,43131,backend,technical,0.15,True,tool,665
48489,9802,testing,technical,0.34,False,tool,138
48490,26502,microservices,technical,0.15,False,tool,242
48491,6315,cloud,technical,0.6,False,tool,1187
48492,34291,data pipeline,technical,0.53,True,tool,1357
48493,33174,ml model,technical,0.57,True,tool,1170
48494,44394,ci/cd,technical,0.95,False,tool,1435
48495,35833,microservices,technical,0.86,True,tool,943
48496,29800,frontend,technical,0.8,True,tool,657
48497,10109,backend,technical,0.88,True,tool,1877
48498,21671,microservices,technical,0.71,False,tool,148
48499,24900,testing,technical,0.95,True,tool,1247
48500,37817,microservices,technical,0.11,True,tool,856
48501,16263,ml model,technical,0.93,False,tool,344
48502,19328,microservices,technical,0.31,True,tool,338
48503,20727,api,technical,0.98,True,tool,1911
48504,41460,frontend,technical,0.89,False,tool,1734
48505,49081,api,technical,0.29,False,tool,209
48506,15728,api,technical,0.63,False,tool,152
48507,1167,cloud,technical,0.81,False,tool,485
48508,6643,data pipeline,technical,0.29,True,tool,1252
48509,28336,backend,technical,0.62,True,tool,338
48510,19154,backend,technical,0.0,False,tool,1296
48511,10854,ci/cd,technical,0.49,True,tool,1428
48512,42840,api,technical,0.92,True,tool,819
48513,47459,ml model,technical,0.12,False,tool,745
48514,29414,api,technical,0.7,False,tool,180
48515,23760,testing,technical,0.67,True,tool,380
48516,6523,ci/cd,technical,0.62,False,tool,1862
48517,23158,microservices,technical,0.57,True,tool,1337
48518,11772,cloud,technical,0.63,True,tool,1327
48519,45162,testing,technical,0.38,True,tool,675
48520,21713,testing,technical,0.33,False,tool,1808
48521,13956,data pipeline,technical,0.36,False,tool,1912
48522,30374,ci/cd,technical,0.27,True,tool,26
48523,20359,data pipeline,technical,0.67,True,tool,1693
48524,34994,testing,technical,0.28,True,tool,773
48525,11365,api,technical,0.36,True,tool,1064
48526,10793,cloud,technical,0.18,True,tool,420
48527,3324,api,technical,0.32,True,tool,659
48528,46911,data pipeline,technical,0.41,True,tool,1507
48529,19609,cloud,technical,0.71,True,tool,943
48530,2677,microservices,technical,0.49,False,tool,440
48531,25318,backend,technical,0.05,True,tool,1424
48532,8594,backend,technical,0.37,False,tool,368
48533,18893,frontend,technical,0.75,False,tool,604
48534,22206,microservices,technical,0.45,True,tool,1365
48535,34892,api,technical,0.51,False,tool,1456
48536,48683,ci/cd,technical,0.07,False,tool,1338
48537,27371,testing,technical,0.75,True,tool,770
48538,38294,backend,technical,0.28,True,tool,510
48539,43307,backend,technical,0.38,False,tool,1528
48540,34947,microservices,technical,0.75,True,tool,1414
48541,27674,frontend,technical,0.85,True,tool,516
48542,48595,microservices,technical,0.06,True,tool,1891
48543,3397,frontend,technical,0.09,True,tool,186
48544,40129,cloud,technical,0.46,True,tool,352
48545,28833,backend,technical,0.66,False,tool,899
48546,7830,cloud,technical,0.3,False,tool,462
48547,10956,ml model,technical,0.29,False,tool,1036
48548,22386,ml model,technical,0.31,False,tool,1714
48549,25178,data pipeline,technical,0.3,False,tool,1758
48550,29538,api,technical,0.66,False,tool,1578
48551,4697,backend,technical,0.93,False,tool,1848
48552,40456,testing,technical,0.13,False,tool,1682
48553,11080,ml model,technical,0.19,True,tool,202
48554,9644,ci/cd,technical,0.0,True,tool,1960
48555,27135,backend,technical,0.94,True,tool,1885
48556,14861,backend,technical,0.02,True,tool,1837
48557,321,microservices,technical,0.72,False,tool,884
48558,12581,backend,technical,0.59,True,tool,1548
48559,21009,cloud,technical,0.13,False,tool,509
48560,41495,frontend,technical,0.04,False,tool,990
48561,38420,frontend,technical,0.24,True,tool,133
48562,32123,testing,technical,0.26,False,tool,1399
48563,11040,testing,technical,0.27,False,tool,1811
48564,43552,ci/cd,technical,0.12,False,tool,2
48565,2467,frontend,technical,0.08,True,tool,1106
48566,30946,cloud,technical,0.79,True,tool,989
48567,48187,api,technical,0.26,False,tool,814
48568,37241,ml model,technical,0.67,True,tool,127
48569,32715,ci/cd,technical,0.15,True,tool,387
48570,40711,api,technical,0.75,False,tool,723
48571,38709,backend,technical,0.71,False,tool,180
48572,7703,ci/cd,technical,0.6,False,tool,213
48573,1178,api,technical,0.56,False,tool,1017
48574,451,frontend,technical,0.82,True,tool,253
48575,24562,cloud,technical,0.23,True,tool,1473
48576,34622,frontend,technical,0.11,True,tool,817
48577,43166,microservices,technical,0.57,True,tool,1865
48578,20001,data pipeline,technical,0.65,False,tool,900
48579,26738,data pipeline,technical,0.74,False,tool,117
48580,1034,testing,technical,0.29,True,tool,1265
48581,30267,cloud,technical,0.96,True,tool,474
48582,28195,backend,technical,0.09,True,tool,220
48583,4778,testing,technical,0.09,False,tool,1501
48584,2237,frontend,technical,0.82,True,tool,958
48585,21801,cloud,technical,0.62,False,tool,1264
48586,18730,cloud,technical,0.62,True,tool,1009
48587,15746,microservices,technical,0.95,True,tool,711
48588,23678,frontend,technical,0.98,True,tool,1046
48589,17023,ml model,technical,0.74,False,tool,1281
48590,25820,api,technical,0.66,False,tool,1419
48591,4035,ml model,technical,0.3,False,tool,1668
48592,27259,backend,technical,0.13,False,tool,1694
48593,11215,data pipeline,technical,0.27,True,tool,990
48594,35133,data pipeline,technical,0.62,False,tool,1939
48595,631,data pipeline,technical,0.6,False,tool,138
48596,1763,data pipeline,technical,0.21,False,tool,602
48597,19714,testing,technical,0.47,False,tool,462
48598,16438,api,technical,0.33,False,tool,834
48599,46080,frontend,technical,0.3,True,tool,32
48600,30181,frontend,technical,0.59,False,tool,43
48601,37448,frontend,technical,0.79,True,tool,947
48602,25010,frontend,technical,0.63,False,tool,1951
48603,320,microservices,technical,0.4,True,tool,1526
48604,1910,ml model,technical,0.85,False,tool,1259
48605,24770,api,technical,0.73,False,tool,1168
48606,26661,data pipeline,technical,0.07,True,tool,1288
48607,14738,microservices,technical,0.46,True,tool,1040
48608,36925,frontend,technical,0.17,True,tool,1966
48609,37592,backend,technical,0.19,False,tool,1614
48610,37135,ml model,technical,0.67,False,tool,1303
48611,3123,cloud,technical,0.28,True,tool,346
48612,44258,ci/cd,technical,0.03,False,tool,1784
48613,35915,ml model,technical,0.8,False,tool,1725
48614,49106,cloud,technical,0.01,False,tool,1990
48615,1613,ci/cd,technical,0.82,False,tool,517
48616,15481,testing,technical,0.76,True,tool,1217
48617,13158,backend,technical,0.61,False,tool,1385
48618,13446,ci/cd,technical,0.75,False,tool,745
48619,17493,api,technical,0.57,False,tool,973
48620,19395,frontend,technical,0.64,True,tool,756
48621,16247,microservices,technical,0.06,True,tool,528
48622,20914,api,technical,0.63,False,tool,256
48623,23766,ml model,technical,0.06,False,tool,50
48624,49429,frontend,technical,0.78,True,tool,1472
48625,25343,backend,technical,0.98,False,tool,748
48626,10478,ml model,technical,0.11,False,tool,746
48627,43343,data pipeline,technical,0.11,False,tool,415
48628,37356,ci/cd,technical,0.17,True,tool,647
48629,13338,data pipeline,technical,0.42,True,tool,924
48630,5737,cloud,technical,0.23,False,tool,310
48631,19293,cloud,technical,0.49,False,tool,696
48632,798,ml model,technical,0.7,True,tool,21
48633,13040,frontend,technical,0.6,False,tool,263
48634,41319,microservices,technical,0.48,True,tool,849
48635,37508,ml model,technical,0.31,True,tool,1914
48636,5361,ml model,technical,0.35,False,tool,1080
48637,2506,data pipeline,technical,0.99,True,tool,1752
48638,38456,ml model,technical,0.01,False,tool,484
48639,7147,cloud,technical,0.13,True,tool,857
48640,11449,ci/cd,technical,0.85,False,tool,1111
48641,7003,ci/cd,technical,0.09,True,tool,507
48642,32781,ml model,technical,0.92,True,tool,1443
48643,17877,backend,technical,0.27,True,tool,1789
48644,25937,cloud,technical,0.55,True,tool,691
48645,1684,frontend,technical,0.95,True,tool,570
48646,37285,api,technical,0.01,True,tool,1697
48647,41250,frontend,technical,0.97,False,tool,173
48648,15592,ci/cd,technical,0.0,False,tool,969
48649,45683,cloud,technical,0.73,True,tool,1728
48650,29559,ci/cd,technical,0.07,True,tool,1014
48651,9950,backend,technical,0.09,False,tool,675
48652,18333,data pipeline,technical,0.29,True,tool,1525
48653,45537,api,technical,0.55,False,tool,743
48654,43085,backend,technical,0.38,True,tool,727
48655,26739,ml model,technical,0.35,False,tool,632
48656,8652,ci/cd,technical,0.3,False,tool,146
48657,13417,testing,technical,0.19,True,tool,1266
48658,14021,cloud,technical,0.21,False,tool,130
48659,41994,data pipeline,technical,0.11,True,tool,883
48660,38293,cloud,technical,0.75,False,tool,453
48661,43770,microservices,technical,0.7,True,tool,488
48662,40423,ci/cd,technical,0.81,True,tool,1277
48663,36414,backend,technical,0.87,True,tool,1241
48664,18263,data pipeline,technical,0.51,False,tool,1633
48665,47421,ml model,technical,0.32,False,tool,224
48666,4805,data pipeline,technical,0.06,False,tool,188
48667,19922,backend,technical,0.14,False,tool,1148
48668,49325,cloud,technical,0.59,True,tool,1238
48669,28872,microservices,technical,0.56,True,tool,346
48670,32067,ml model,technical,0.17,False,tool,1192
48671,32807,cloud,technical,0.14,False,tool,1976
48672,37757,backend,technical,0.57,True,tool,49
48673,5404,backend,technical,0.25,False,tool,1039
48674,37650,api,technical,0.12,False,tool,40
48675,2510,testing,technical,0.14,True,tool,1131
48676,25981,data pipeline,technical,0.27,False,tool,1442
48677,19929,microservices,technical,0.56,True,tool,1606
48678,27301,microservices,technical,0.8,False,tool,206
48679,41592,microservices,technical,0.79,True,tool,908
48680,7269,cloud,technical,0.98,False,tool,1307
48681,13262,cloud,technical,0.79,False,tool,51
48682,32628,testing,technical,0.74,False,tool,172
48683,24695,frontend,technical,0.75,True,tool,105
48684,14111,frontend,technical,0.44,True,tool,1778
48685,43660,api,technical,0.58,True,tool,799
48686,6164,cloud,technical,0.68,False,tool,1132
48687,41612,cloud,technical,0.59,False,tool,725
48688,5479,frontend,technical,0.63,False,tool,1633
48689,45338,microservices,technical,0.04,False,tool,564
48690,48593,backend,technical,0.7,False,tool,787
48691,29911,cloud,technical,0.05,False,tool,792
48692,48851,testing,technical,0.53,True,tool,597
48693,39174,microservices,technical,0.35,False,tool,1523
48694,44232,data pipeline,technical,0.53,False,tool,1942
48695,10272,testing,technical,0.86,False,tool,1147
48696,7310,data pipeline,technical,0.26,True,tool,668
48697,43001,api,technical,0.9,False,tool,1136
48698,4099,api,technical,0.82,False,tool,405
48699,11677,testing,technical,0.48,True,tool,33
48700,28595,ci/cd,technical,0.62,False,tool,237
48701,24848,backend,technical,0.43,True,tool,1611
48702,10316,microservices,technical,0.68,False,tool,1588
48703,27767,ml model,technical,0.25,True,tool,237
48704,45017,data pipeline,technical,0.9,False,tool,1215
48705,49705,ci/cd,technical,0.23,True,tool,1192
48706,5297,api,technical,0.2,False,tool,1875
48707,18331,frontend,technical,0.93,False,tool,1464
48708,14661,ml model,technical,0.47,True,tool,111
48709,3474,microservices,technical,0.57,False,tool,601
48710,21872,cloud,technical,0.4,True,tool,1501
48711,37155,cloud,technical,0.43,True,tool,1564
48712,38689,ci/cd,technical,0.77,True,tool,1614
48713,26197,data pipeline,technical,0.89,False,tool,445
48714,15471,api,technical,0.01,False,tool,1887
48715,18733,data pipeline,technical,0.09,False,tool,1289
48716,10781,ci/cd,technical,0.35,True,tool,169
48717,33002,data pipeline,technical,0.54,False,tool,26
48718,35473,api,technical,0.97,True,tool,1484
48719,23514,microservices,technical,0.6,False,tool,1865
48720,27745,testing,technical,0.57,False,tool,181
48721,10810,testing,technical,0.61,True,tool,1971
48722,12740,testing,technical,0.79,False,tool,796
48723,38103,cloud,technical,0.51,True,tool,179
48724,27205,frontend,technical,0.8,True,tool,1404
48725,28570,frontend,technical,0.37,False,tool,554
48726,9503,testing,technical,0.17,False,tool,834
48727,23889,backend,technical,0.48,False,tool,585
48728,8188,ml model,technical,0.53,True,tool,1260
48729,986,cloud,technical,0.93,False,tool,1648
48730,47845,ml model,technical,0.28,True,tool,1161
48731,31786,cloud,technical,0.67,False,tool,1311
48732,31335,testing,technical,0.84,False,tool,1547
48733,32105,backend,technical,0.93,False,tool,1820
48734,32912,testing,technical,0.15,True,tool,1435
48735,39146,ml model,technical,0.54,True,tool,1081
48736,21114,testing,technical,0.69,False,tool,825
48737,31144,data pipeline,technical,0.9,False,tool,1575
48738,7365,data pipeline,technical,0.69,True,tool,222
48739,15935,cloud,technical,0.29,True,tool,1172
48740,34775,ci/cd,technical,0.58,False,tool,679
48741,36891,api,technical,0.49,False,tool,902
48742,49213,ml model,technical,0.52,True,tool,599
48743,21790,backend,technical,0.45,False,tool,895
48744,32732,data pipeline,technical,0.09,True,tool,776
48745,19345,testing,technical,0.57,True,tool,932
48746,45680,backend,technical,0.74,False,tool,1586
48747,27810,frontend,technical,0.47,True,tool,728
48748,9852,data pipeline,technical,0.51,False,tool,1968
48749,46324,frontend,technical,0.38,True,tool,1254
48750,11336,ml model,technical,0.2,True,tool,929
48751,39844,api,technical,0.3,False,tool,229
48752,39067,api,technical,0.95,False,tool,1840
48753,39,ci/cd,technical,0.32,False,tool,402
48754,37407,cloud,technical,0.78,False,tool,253
48755,41701,testing,technical,0.06,True,tool,1949
48756,21426,cloud,technical,0.22,True,tool,119
48757,10523,ml model,technical,0.89,True,tool,756
48758,44472,cloud,technical,0.72,True,tool,1783
48759,3950,ml model,technical,0.98,True,tool,1418
48760,41135,microservices,technical,0.42,True,tool,455
48761,13618,data pipeline,technical,0.24,True,tool,1022
48762,9253,cloud,technical,0.44,False,tool,1062
48763,10382,frontend,technical,0.65,True,tool,878
48764,24695,backend,technical,0.29,False,tool,700
48765,31497,frontend,technical,0.97,False,tool,518
48766,29134,ml model,technical,0.74,True,tool,1888
48767,33061,testing,technical,0.56,False,tool,1003
48768,23669,frontend,technical,0.15,True,tool,1950
48769,32880,ci/cd,technical,0.89,True,tool,301
48770,42093,data pipeline,technical,0.33,True,tool,1225
48771,20311,ci/cd,technical,0.89,False,tool,1356
48772,12409,ml model,technical,0.56,True,tool,1115
48773,39841,frontend,technical,0.22,True,tool,118
48774,38590,ci/cd,technical,0.76,False,tool,593
48775,43948,data pipeline,technical,0.27,True,tool,1308
48776,2027,testing,technical,0.5,True,tool,1361
48777,9967,cloud,technical,0.37,False,tool,252
48778,10788,cloud,technical,1.0,False,tool,1730
48779,29742,api,technical,0.95,False,tool,621
48780,39573,cloud,technical,0.84,True,tool,811
48781,45924,backend,technical,0.5,False,tool,270
48782,47494,frontend,technical,0.02,True,tool,521
48783,1225,api,technical,0.95,True,tool,927
48784,42074,data pipeline,technical,0.12,False,tool,183
48785,11675,ci/cd,technical,0.18,True,tool,216
48786,7990,cloud,technical,0.62,True,tool,1136
48787,41251,cloud,technical,0.29,True,tool,1932
48788,17827,ml model,technical,0.66,True,tool,1018
48789,886,api,technical,0.45,True,tool,1942
48790,12290,api,technical,0.47,False,tool,627
48791,27988,cloud,technical,0.66,False,tool,225
48792,48607,backend,technical,0.99,True,tool,1097
48793,32294,cloud,technical,0.18,False,tool,1068
48794,29619,ml model,technical,0.24,True,tool,1712
48795,21104,frontend,technical,0.95,True,tool,1427
48796,37682,data pipeline,technical,0.84,False,tool,908
48797,4974,testing,technical,0.52,False,tool,1937
48798,28463,testing,technical,0.63,True,tool,151
48799,46885,cloud,technical,0.45,False,tool,95
48800,30965,ci/cd,technical,0.4,True,tool,79
48801,31286,testing,technical,0.15,True,tool,1583
48802,29712,cloud,technical,0.77,True,tool,695
48803,43778,data pipeline,technical,0.22,False,tool,1321
48804,7024,data pipeline,technical,0.44,False,tool,1206
48805,18142,microservices,technical,0.34,False,tool,1152
48806,31067,api,technical,0.02,False,tool,1138
48807,30241,ml model,technical,0.82,True,tool,559
48808,20097,ci/cd,technical,0.05,False,tool,842
48809,22423,microservices,technical,0.13,False,tool,42
48810,7420,testing,technical,0.31,False,tool,368
48811,23783,data pipeline,technical,0.33,False,tool,1370
48812,47242,testing,technical,0.24,True,tool,795
48813,39975,microservices,technical,0.11,False,tool,3
48814,30447,ml model,technical,0.61,False,tool,532
48815,11907,data pipeline,technical,0.26,True,tool,1373
48816,24640,microservices,technical,0.16,False,tool,1029
48817,423,testing,technical,0.87,True,tool,225
48818,33081,frontend,technical,0.01,True,tool,1679
48819,43094,testing,technical,0.63,True,tool,1224
48820,12882,cloud,technical,0.26,False,tool,663
48821,5706,ci/cd,technical,0.39,True,tool,1352
48822,46296,backend,technical,0.06,False,tool,215
48823,41185,backend,technical,0.38,True,tool,646
48824,26507,ml model,technical,0.21,False,tool,1539
48825,3490,microservices,technical,0.28,True,tool,1117
48826,42356,frontend,technical,0.22,False,tool,1758
48827,33847,data pipeline,technical,0.74,True,tool,1020
48828,41102,ci/cd,technical,0.94,True,tool,1051
48829,11639,testing,technical,0.15,True,tool,1993
48830,16498,testing,technical,0.45,True,tool,1040
48831,24854,cloud,technical,0.85,True,tool,1445
48832,19681,cloud,technical,0.43,False,tool,573
48833,16732,cloud,technical,0.91,True,tool,437
48834,24529,ml model,technical,0.9,False,tool,357
48835,26743,data pipeline,technical,0.67,True,tool,1838
48836,20361,ml model,technical,0.95,False,tool,1732
48837,44517,ci/cd,technical,0.08,False,tool,657
48838,12914,backend,technical,0.04,True,tool,1035
48839,4136,data pipeline,technical,0.34,True,tool,1470
48840,17468,ml model,technical,0.91,False,tool,358
48841,36607,microservices,technical,0.47,True,tool,1643
48842,32608,testing,technical,0.28,False,tool,836
48843,2997,microservices,technical,0.15,True,tool,179
48844,22058,frontend,technical,0.89,False,tool,381
48845,4185,microservices,technical,0.82,True,tool,671
48846,23324,testing,technical,0.83,False,tool,1598
48847,34248,ci/cd,technical,0.25,True,tool,1419
48848,13139,testing,technical,0.71,True,tool,867
48849,0,testing,technical,0.6,False,tool,110
48850,13096,testing,technical,0.65,True,tool,1165
48851,40788,ci/cd,technical,0.34,True,tool,1478
48852,29525,ci/cd,technical,0.92,False,tool,681
48853,4681,testing,technical,0.57,False,tool,337
48854,36777,api,technical,0.91,False,tool,636
48855,3411,cloud,technical,0.32,False,tool,1286
48856,15821,ml model,technical,0.71,True,tool,375
48857,26871,api,technical,0.11,True,tool,1353
48858,21002,data pipeline,technical,0.16,False,tool,1976
48859,12175,data pipeline,technical,0.29,False,tool,1611
48860,6787,microservices,technical,0.38,True,tool,283
48861,17667,cloud,technical,0.26,True,tool,1235
48862,42746,backend,technical,0.62,False,tool,152
48863,13367,api,technical,0.95,True,tool,320
48864,44501,backend,technical,0.63,True,tool,637
48865,20407,testing,technical,0.02,True,tool,1269
48866,10792,testing,technical,0.65,True,tool,1686
48867,30483,cloud,technical,0.01,True,tool,1796
48868,45476,backend,technical,0.26,False,tool,208
48869,12939,ci/cd,technical,0.91,False,tool,1288
48870,49852,ci/cd,technical,0.57,True,tool,76
48871,1256,testing,technical,0.43,False,tool,877
48872,23145,ci/cd,technical,0.04,False,tool,794
48873,27535,data pipeline,technical,0.65,False,tool,646
48874,40989,api,technical,0.46,False,tool,567
48875,39181,testing,technical,0.02,False,tool,425
48876,33679,backend,technical,0.76,False,tool,1668
48877,20353,microservices,technical,0.05,True,tool,522
48878,14255,backend,technical,0.91,False,tool,547
48879,41075,backend,technical,0.77,True,tool,1119
48880,42112,microservices,technical,0.29,True,tool,281
48881,31514,cloud,technical,0.02,False,tool,90
48882,7143,frontend,technical,0.02,False,tool,1121
48883,38216,data pipeline,technical,0.35,False,tool,1665
48884,40753,backend,technical,0.13,True,tool,1185
48885,22771,ml model,technical,0.72,False,tool,561
48886,25361,data pipeline,technical,0.72,False,tool,380
48887,5693,frontend,technical,0.54,True,tool,645
48888,2646,api,technical,0.55,True,tool,966
48889,44730,frontend,technical,0.01,False,tool,1392
48890,21935,api,technical,0.84,False,tool,275
48891,42302,ci/cd,technical,0.68,False,tool,1783
48892,5505,cloud,technical,0.8,True,tool,630
48893,28370,microservices,technical,0.83,True,tool,114
48894,2107,api,technical,0.76,False,tool,1093
48895,25802,api,technical,0.32,False,tool,1291
48896,18061,ml model,technical,0.33,True,tool,1012
48897,18897,api,technical,0.19,False,tool,1124
48898,32957,cloud,technical,0.61,False,tool,400
48899,25538,ml model,technical,0.53,False,tool,336
48900,43871,ml model,technical,0.82,False,tool,857
48901,39097,testing,technical,0.29,True,tool,1994
48902,18901,testing,technical,0.9,True,tool,1334
48903,35333,cloud,technical,0.91,False,tool,1105
48904,10720,api,technical,0.19,False,tool,1330
48905,3703,ci/cd,technical,0.39,False,tool,859
48906,4291,data pipeline,technical,0.25,True,tool,263
48907,44227,frontend,technical,0.84,False,tool,376
48908,15086,backend,technical,0.21,False,tool,731
48909,30875,frontend,technical,0.66,False,tool,1888
48910,13102,microservices,technical,1.0,True,tool,1457
48911,34358,api,technical,0.2,True,tool,523
48912,12151,frontend,technical,0.89,True,tool,1488
48913,28191,microservices,technical,0.66,True,tool,579
48914,8613,data pipeline,technical,0.28,True,tool,1382
48915,32484,data pipeline,technical,0.91,True,tool,1046
48916,19722,data pipeline,technical,0.83,False,tool,1772
48917,36609,api,technical,0.44,False,tool,939
48918,39087,ml model,technical,0.71,True,tool,2000
48919,17209,api,technical,0.85,False,tool,421
48920,1836,cloud,technical,0.92,True,tool,1757
48921,13851,ml model,technical,0.38,True,tool,164
48922,29620,api,technical,1.0,True,tool,1436
48923,44036,microservices,technical,0.69,True,tool,1287
48924,47781,cloud,technical,0.85,False,tool,77
48925,39429,backend,technical,0.98,True,tool,795
48926,38916,frontend,technical,0.13,False,tool,1979
48927,39866,data pipeline,technical,0.21,True,tool,658
48928,43224,ci/cd,technical,0.67,True,tool,1387
48929,8816,cloud,technical,0.58,False,tool,193
48930,7523,frontend,technical,0.72,True,tool,1205
48931,42932,cloud,technical,0.79,True,tool,1689
48932,11990,ci/cd,technical,0.69,False,tool,1809
48933,10715,testing,technical,0.13,False,tool,585
48934,44500,cloud,technical,0.2,True,tool,659
48935,34467,api,technical,0.98,True,tool,709
48936,38204,microservices,technical,0.24,False,tool,1482
48937,18258,ci/cd,technical,0.19,False,tool,1863
48938,36403,api,technical,0.69,False,tool,932
48939,45894,data pipeline,technical,0.72,True,tool,543
48940,25598,microservices,technical,0.81,False,tool,377
48941,26040,api,technical,0.53,True,tool,1661
48942,24053,api,technical,0.66,True,tool,941
48943,27498,microservices,technical,0.29,True,tool,1300
48944,18255,testing,technical,0.65,False,tool,4
48945,34520,ci/cd,technical,0.64,True,tool,919
48946,36092,api,technical,0.52,False,tool,788
48947,569,ci/cd,technical,0.22,True,tool,1045
48948,47050,testing,technical,0.6,False,tool,1782
48949,26700,cloud,technical,0.02,True,tool,1615
48950,48260,ml model,technical,0.24,True,tool,524
48951,7214,cloud,technical,0.52,False,tool,445
48952,44038,frontend,technical,0.11,False,tool,202
48953,47471,cloud,technical,0.59,True,tool,70
48954,10448,frontend,technical,0.17,True,tool,240
48955,19352,backend,technical,0.08,False,tool,1616
48956,34349,data pipeline,technical,0.29,True,tool,1194
48957,9124,frontend,technical,0.37,False,tool,212
48958,30805,cloud,technical,0.95,False,tool,1698
48959,40281,testing,technical,0.66,True,tool,192
48960,6959,ml model,technical,0.75,False,tool,187
48961,12356,data pipeline,technical,0.49,False,tool,915
48962,33644,ci/cd,technical,0.57,True,tool,1566
48963,34550,ml model,technical,0.99,False,tool,389
48964,47568,frontend,technical,0.25,False,tool,1763
48965,27456,data pipeline,technical,0.73,False,tool,936
48966,35339,ml model,technical,0.19,False,tool,1456
48967,7107,frontend,technical,0.65,False,tool,1971
48968,44927,cloud,technical,0.2,False,tool,1612
48969,34650,ml model,technical,0.49,False,tool,655
48970,40868,data pipeline,technical,0.68,False,tool,893
48971,37216,ml model,technical,0.53,False,tool,574
48972,20491,testing,technical,0.19,True,tool,265
48973,17128,ml model,technical,0.97,True,tool,1779
48974,33571,backend,technical,0.77,False,tool,1478
48975,45743,ci/cd,technical,0.27,False,tool,1784
48976,1927,ml model,technical,0.23,False,tool,199
48977,3927,backend,technical,0.17,False,tool,406
48978,18309,cloud,technical,0.06,False,tool,1488
48979,3350,testing,technical,0.77,False,tool,1675
48980,3346,testing,technical,0.87,True,tool,710
48981,38022,api,technical,0.59,True,tool,1585
48982,11642,ci/cd,technical,0.44,True,tool,179
48983,17625,backend,technical,0.8,False,tool,331
48984,46827,cloud,technical,0.05,True,tool,706
48985,46624,ml model,technical,0.54,True,tool,1586
48986,38396,data pipeline,technical,0.45,True,tool,543
48987,47351,data pipeline,technical,0.0,True,tool,1928
48988,45327,frontend,technical,0.01,False,tool,601
48989,754,microservices,technical,0.42,True,tool,792
48990,45421,data pipeline,technical,0.16,True,tool,1314
48991,18624,data pipeline,technical,0.31,False,tool,1065
48992,7615,frontend,technical,0.34,True,tool,1177
48993,42549,backend,technical,0.84,False,tool,1415
48994,43662,api,technical,0.99,False,tool,239
48995,7143,data pipeline,technical,0.21,True,tool,1611
48996,49720,backend,technical,0.16,False,tool,864
48997,11538,frontend,technical,0.31,True,tool,409
48998,31297,cloud,technical,0.65,False,tool,840
48999,35531,cloud,technical,0.69,False,tool,839
49000,19002,data pipeline,technical,0.48,True,tool,929
49001,8175,ml model,technical,0.39,False,tool,1510
49002,36871,backend,technical,0.28,False,tool,1054
49003,20147,frontend,technical,0.45,True,tool,412
49004,42761,cloud,technical,0.76,True,tool,649
49005,18034,ml model,technical,0.29,False,tool,842
49006,28169,microservices,technical,0.95,True,tool,1720
49007,18001,ml model,technical,0.43,True,tool,1761
49008,32443,backend,technical,0.67,True,tool,1276
49009,36890,data pipeline,technical,0.58,True,tool,1113
49010,17852,backend,technical,0.53,True,tool,357
49011,22316,backend,technical,0.38,False,tool,1657
49012,7072,ml model,technical,0.95,True,tool,1150
49013,35792,data pipeline,technical,0.61,True,tool,450
49014,15502,backend,technical,0.16,False,tool,164
49015,36420,testing,technical,0.78,False,tool,1732
49016,2772,frontend,technical,0.6,True,tool,56
49017,38686,cloud,technical,0.36,True,tool,1019
49018,21573,api,technical,0.09,False,tool,1172
49019,42518,ci/cd,technical,0.64,False,tool,1767
49020,21985,backend,technical,0.06,False,tool,1010
49021,33673,ml model,technical,0.19,True,tool,1341
49022,29180,microservices,technical,0.59,True,tool,876
49023,27639,api,technical,0.19,False,tool,638
49024,11924,api,technical,0.44,False,tool,695
49025,12607,backend,technical,0.04,True,tool,828
49026,14923,data pipeline,technical,0.95,False,tool,1599
49027,2789,microservices,technical,0.57,False,tool,837
49028,5700,ci/cd,technical,0.66,True,tool,1873
49029,24084,microservices,technical,0.26,True,tool,1591
49030,7179,api,technical,0.22,True,tool,1871
49031,14091,testing,technical,0.57,True,tool,294
49032,11314,cloud,technical,0.34,True,tool,1550
49033,29181,ci/cd,technical,0.23,False,tool,142
