synonym_id,original_term,normalized_skill_name,synonym_type,confidence_score,language,region
44727,PyTorch,pytorch,abbreviation,0.82,English,Global
44728,TensorFlow,tensorflow,abbreviation,0.79,English,Global
44729,Docker,docker,abbreviation,0.96,English,Global
44730,Spring Boot,spring boot,abbreviation,0.8,English,Global
44731,Python,python,abbreviation,0.96,English,Global
44732,MongoDB,mongodb,abbreviation,0.88,English,Global
44733,Data Structures,data structures,abbreviation,0.85,English,Global
44734,GCP,gcp,abbreviation,0.89,English,Global
44735,MongoDB,mongodb,abbreviation,0.82,English,Global
44736,Problem Solving,problem solving,abbreviation,0.96,English,Global
44737,Microservices,microservices,abbreviation,0.81,English,Global
44738,Leadership,leadership,abbreviation,0.81,English,Global
44739,PyTorch,pytorch,abbreviation,0.96,English,Global
44740,Spring Boot,spring boot,abbreviation,0.99,English,Global
44741,Problem Solving,problem solving,abbreviation,0.97,English,Global
44742,Docker,docker,abbreviation,0.79,English,Global
44743,GCP,gcp,abbreviation,0.73,English,Global
44744,Kubernetes,kubernetes,abbreviation,0.75,English,Global
44745,Leadership,leadership,abbreviation,0.78,English,Global
44746,PyTorch,pytorch,abbreviation,0.84,English,Global
44747,Algorithms,algorithms,abbreviation,0.79,English,Global
44748,Time Management,time management,abbreviation,0.95,English,Global
44749,Algorithms,algorithms,abbreviation,0.82,English,Global
44750,Problem Solving,problem solving,abbreviation,0.82,English,Global
44751,React,react,abbreviation,0.75,English,Global
44752,Azure,azure,abbreviation,0.85,English,Global
44753,PyTorch,pytorch,abbreviation,0.88,English,Global
44754,SQL,sql,abbreviation,0.8,English,Global
44755,Algorithms,algorithms,abbreviation,0.89,English,Global
44756,Data Structures,data structures,abbreviation,0.72,English,Global
44757,AWS,aws,abbreviation,0.86,English,Global
44758,SQL,sql,abbreviation,0.9,English,Global
44759,Problem Solving,problem solving,abbreviation,0.84,English,Global
44760,Kubernetes,kubernetes,abbreviation,0.95,English,Global
44761,REST API,rest api,abbreviation,0.86,English,Global
44762,Time Management,time management,abbreviation,0.89,English,Global
44763,Node.js,node.js,abbreviation,0.9,English,Global
44764,React,react,abbreviation,0.76,English,Global
44765,Angular,angular,abbreviation,0.78,English,Global
44766,Python,python,abbreviation,0.77,English,Global
44767,Leadership,leadership,abbreviation,0.86,English,Global
44768,Docker,docker,abbreviation,0.89,English,Global
44769,Python,python,abbreviation,0.86,English,Global
44770,Node.js,node.js,abbreviation,0.87,English,Global
44771,REST API,rest api,abbreviation,0.8,English,Global
44772,Microservices,microservices,abbreviation,0.98,English,Global
44773,GCP,gcp,abbreviation,0.73,English,Global
44774,AWS,aws,abbreviation,0.93,English,Global
44775,React,react,abbreviation,0.86,English,Global
44776,Data Structures,data structures,abbreviation,0.79,English,Global
44777,GCP,gcp,abbreviation,0.72,English,Global
44778,Microservices,microservices,abbreviation,0.91,English,Global
44779,Communication,communication,abbreviation,0.8,English,Global
44780,Leadership,leadership,abbreviation,0.87,English,Global
44781,Java,java,abbreviation,0.84,English,Global
44782,Python,python,abbreviation,0.83,English,Global
44783,PyTorch,pytorch,abbreviation,0.78,English,Global
44784,Communication,communication,abbreviation,0.82,English,Global
44785,Communication,communication,abbreviation,0.97,English,Global
44786,Azure,azure,abbreviation,0.93,English,Global
44787,SQL,sql,abbreviation,0.89,English,Global
44788,MongoDB,mongodb,abbreviation,0.76,English,Global
44789,Spring Boot,spring boot,abbreviation,0.85,English,Global
44790,Algorithms,algorithms,abbreviation,0.98,English,Global
44791,AWS,aws,abbreviation,0.91,English,Global
44792,Data Structures,data structures,abbreviation,0.71,English,Global
44793,Algorithms,algorithms,abbreviation,0.96,English,Global
44794,Node.js,node.js,abbreviation,0.77,English,Global
44795,React,react,abbreviation,0.93,English,Global
44796,Kubernetes,kubernetes,abbreviation,0.7,English,Global
44797,Time Management,time management,abbreviation,0.78,English,Global
44798,Problem Solving,problem solving,abbreviation,0.79,English,Global
44799,React,react,abbreviation,0.8,English,Global
44800,PyTorch,pytorch,abbreviation,0.99,English,Global
44801,TensorFlow,tensorflow,abbreviation,0.96,English,Global
44802,Azure,azure,abbreviation,0.77,English,Global
44803,Algorithms,algorithms,abbreviation,0.9,English,Global
44804,Leadership,leadership,abbreviation,0.85,English,Global
44805,React,react,abbreviation,0.86,English,Global
44806,Python,python,abbreviation,0.94,English,Global
44807,Microservices,microservices,abbreviation,0.78,English,Global
44808,Kubernetes,kubernetes,abbreviation,0.7,English,Global
44809,Angular,angular,abbreviation,0.71,English,Global
44810,Java,java,abbreviation,0.94,English,Global
44811,Leadership,leadership,abbreviation,0.91,English,Global
44812,Node.js,node.js,abbreviation,0.94,English,Global
44813,AWS,aws,abbreviation,0.75,English,Global
44814,Docker,docker,abbreviation,0.71,English,Global
44815,AWS,aws,abbreviation,0.96,English,Global
44816,Problem Solving,problem solving,abbreviation,0.73,English,Global
44817,SQL,sql,abbreviation,0.73,English,Global
44818,Git,git,abbreviation,0.93,English,Global
44819,Communication,communication,abbreviation,0.88,English,Global
44820,Spring Boot,spring boot,abbreviation,0.87,English,Global
44821,Data Structures,data structures,abbreviation,0.81,English,Global
44822,SQL,sql,abbreviation,0.71,English,Global
44823,Git,git,abbreviation,0.83,English,Global
44824,Data Structures,data structures,abbreviation,0.85,English,Global
44825,Microservices,microservices,abbreviation,0.76,English,Global
44826,AWS,aws,abbreviation,0.88,English,Global
44827,Communication,communication,abbreviation,0.78,English,Global
44828,Spring Boot,spring boot,abbreviation,0.8,English,Global
44829,Problem Solving,problem solving,abbreviation,0.84,English,Global
44830,Leadership,leadership,abbreviation,0.98,English,Global
44831,TensorFlow,tensorflow,abbreviation,0.73,English,Global
44832,PyTorch,pytorch,abbreviation,0.75,English,Global
44833,REST API,rest api,abbreviation,0.83,English,Global
44834,Python,python,abbreviation,0.81,English,Global
44835,Leadership,leadership,abbreviation,0.76,English,Global
44836,Node.js,node.js,abbreviation,0.96,English,Global
44837,Leadership,leadership,abbreviation,0.92,English,Global
44838,Data Structures,data structures,abbreviation,0.89,English,Global
44839,AWS,aws,abbreviation,0.83,English,Global
44840,Azure,azure,abbreviation,0.76,English,Global
44841,TensorFlow,tensorflow,abbreviation,0.86,English,Global
44842,Azure,azure,abbreviation,0.86,English,Global
44843,Python,python,abbreviation,0.74,English,Global
44844,Docker,docker,abbreviation,0.77,English,Global
44845,React,react,abbreviation,0.82,English,Global
44846,Docker,docker,abbreviation,0.84,English,Global
44847,GCP,gcp,abbreviation,0.99,English,Global
44848,Java,java,abbreviation,0.82,English,Global
44849,Java,java,abbreviation,0.97,English,Global
44850,Spring Boot,spring boot,abbreviation,0.81,English,Global
44851,Communication,communication,abbreviation,0.74,English,Global
44852,Git,git,abbreviation,0.71,English,Global
44853,TensorFlow,tensorflow,abbreviation,0.81,English,Global
44854,Microservices,microservices,abbreviation,0.9,English,Global
44855,Time Management,time management,abbreviation,0.85,English,Global
44856,Data Structures,data structures,abbreviation,0.78,English,Global
44857,Microservices,microservices,abbreviation,0.9,English,Global
44858,TensorFlow,tensorflow,abbreviation,0.95,English,Global
44859,Problem Solving,problem solving,abbreviation,0.82,English,Global
44860,Microservices,microservices,abbreviation,0.89,English,Global
44861,Problem Solving,problem solving,abbreviation,0.8,English,Global
44862,Time Management,time management,abbreviation,0.87,English,Global
44863,Node.js,node.js,abbreviation,0.74,English,Global
44864,Kubernetes,kubernetes,abbreviation,0.9,English,Global
44865,SQL,sql,abbreviation,0.87,English,Global
44866,TensorFlow,tensorflow,abbreviation,0.86,English,Global
44867,Angular,angular,abbreviation,0.74,English,Global
44868,SQL,sql,abbreviation,0.93,English,Global
44869,Angular,angular,abbreviation,0.8,English,Global
44870,Kubernetes,kubernetes,abbreviation,0.71,English,Global
44871,SQL,sql,abbreviation,0.73,English,Global
44872,Time Management,time management,abbreviation,0.97,English,Global
44873,Java,java,abbreviation,0.76,English,Global
44874,Kubernetes,kubernetes,abbreviation,0.81,English,Global
44875,SQL,sql,abbreviation,0.72,English,Global
44876,Communication,communication,abbreviation,0.88,English,Global
44877,Angular,angular,abbreviation,0.76,English,Global
44878,Leadership,leadership,abbreviation,0.75,English,Global
44879,Problem Solving,problem solving,abbreviation,0.9,English,Global
44880,GCP,gcp,abbreviation,0.82,English,Global
44881,Spring Boot,spring boot,abbreviation,0.81,English,Global
44882,MongoDB,mongodb,abbreviation,0.77,English,Global
44883,Python,python,abbreviation,0.7,English,Global
44884,Kubernetes,kubernetes,abbreviation,0.85,English,Global
44885,SQL,sql,abbreviation,0.74,English,Global
44886,Time Management,time management,abbreviation,0.87,English,Global
44887,Algorithms,algorithms,abbreviation,0.85,English,Global
44888,React,react,abbreviation,0.98,English,Global
44889,MongoDB,mongodb,abbreviation,0.88,English,Global
44890,SQL,sql,abbreviation,0.94,English,Global
44891,GCP,gcp,abbreviation,0.96,English,Global
44892,Microservices,microservices,abbreviation,0.85,English,Global
44893,AWS,aws,abbreviation,0.82,English,Global
44894,Leadership,leadership,abbreviation,0.72,English,Global
44895,Azure,azure,abbreviation,0.9,English,Global
44896,AWS,aws,abbreviation,0.78,English,Global
44897,Angular,angular,abbreviation,0.91,English,Global
44898,Git,git,abbreviation,0.88,English,Global
44899,MongoDB,mongodb,abbreviation,0.87,English,Global
44900,Time Management,time management,abbreviation,0.78,English,Global
44901,Java,java,abbreviation,0.75,English,Global
44902,Java,java,abbreviation,0.88,English,Global
44903,REST API,rest api,abbreviation,0.74,English,Global
44904,SQL,sql,abbreviation,0.74,English,Global
44905,Java,java,abbreviation,0.89,English,Global
44906,Microservices,microservices,abbreviation,0.98,English,Global
44907,TensorFlow,tensorflow,abbreviation,0.96,English,Global
44908,Leadership,leadership,abbreviation,0.98,English,Global
44909,Node.js,node.js,abbreviation,0.95,English,Global
44910,REST API,rest api,abbreviation,0.9,English,Global
44911,Data Structures,data structures,abbreviation,0.84,English,Global
44912,GCP,gcp,abbreviation,0.76,English,Global
44913,MongoDB,mongodb,abbreviation,0.72,English,Global
44914,REST API,rest api,abbreviation,0.9,English,Global
44915,TensorFlow,tensorflow,abbreviation,0.82,English,Global
44916,Leadership,leadership,abbreviation,0.89,English,Global
44917,MongoDB,mongodb,abbreviation,0.75,English,Global
44918,Time Management,time management,abbreviation,0.77,English,Global
44919,Docker,docker,abbreviation,0.92,English,Global
44920,Algorithms,algorithms,abbreviation,0.93,English,Global
44921,MongoDB,mongodb,abbreviation,0.73,English,Global
44922,Leadership,leadership,abbreviation,0.72,English,Global
44923,Problem Solving,problem solving,abbreviation,0.77,English,Global
44924,Java,java,abbreviation,0.71,English,Global
44925,Data Structures,data structures,abbreviation,0.95,English,Global
44926,MongoDB,mongodb,abbreviation,0.94,English,Global
44927,Problem Solving,problem solving,abbreviation,0.95,English,Global
44928,Data Structures,data structures,abbreviation,0.74,English,Global
44929,Kubernetes,kubernetes,abbreviation,0.92,English,Global
44930,Python,python,abbreviation,0.98,English,Global
44931,AWS,aws,abbreviation,0.81,English,Global
44932,Angular,angular,abbreviation,0.89,English,Global
44933,PyTorch,pytorch,abbreviation,0.96,English,Global
44934,AWS,aws,abbreviation,0.81,English,Global
44935,React,react,abbreviation,0.77,English,Global
44936,REST API,rest api,abbreviation,0.74,English,Global
44937,Time Management,time management,abbreviation,0.91,English,Global
44938,MongoDB,mongodb,abbreviation,0.93,English,Global
44939,Python,python,abbreviation,0.72,English,Global
44940,SQL,sql,abbreviation,0.82,English,Global
44941,Communication,communication,abbreviation,0.86,English,Global
44942,Data Structures,data structures,abbreviation,0.74,English,Global
44943,Time Management,time management,abbreviation,0.94,English,Global
44944,PyTorch,pytorch,abbreviation,0.86,English,Global
44945,Kubernetes,kubernetes,abbreviation,0.89,English,Global
44946,REST API,rest api,abbreviation,0.97,English,Global
44947,Data Structures,data structures,abbreviation,0.85,English,Global
44948,REST API,rest api,abbreviation,0.94,English,Global
44949,Problem Solving,problem solving,abbreviation,0.91,English,Global
44950,Python,python,abbreviation,0.76,English,Global
44951,Algorithms,algorithms,abbreviation,0.78,English,Global
44952,GCP,gcp,abbreviation,0.74,English,Global
44953,Time Management,time management,abbreviation,0.73,English,Global
44954,Spring Boot,spring boot,abbreviation,0.77,English,Global
44955,TensorFlow,tensorflow,abbreviation,0.72,English,Global
44956,PyTorch,pytorch,abbreviation,0.86,English,Global
44957,MongoDB,mongodb,abbreviation,0.73,English,Global
44958,GCP,gcp,abbreviation,0.77,English,Global
44959,AWS,aws,abbreviation,0.83,English,Global
44960,TensorFlow,tensorflow,abbreviation,0.78,English,Global
44961,Communication,communication,abbreviation,0.96,English,Global
44962,Kubernetes,kubernetes,abbreviation,0.8,English,Global
44963,Azure,azure,abbreviation,0.8,English,Global
44964,GCP,gcp,abbreviation,0.84,English,Global
44965,Java,java,abbreviation,0.89,English,Global
44966,Kubernetes,kubernetes,abbreviation,0.96,English,Global
44967,Angular,angular,abbreviation,0.98,English,Global
44968,GCP,gcp,abbreviation,0.71,English,Global
44969,Communication,communication,abbreviation,0.88,English,Global
44970,MongoDB,mongodb,abbreviation,0.91,English,Global
44971,GCP,gcp,abbreviation,0.76,English,Global
44972,Data Structures,data structures,abbreviation,0.97,English,Global
44973,AWS,aws,abbreviation,0.71,English,Global
44974,PyTorch,pytorch,abbreviation,0.73,English,Global
44975,Algorithms,algorithms,abbreviation,0.78,English,Global
44976,Azure,azure,abbreviation,0.89,English,Global
44977,Leadership,leadership,abbreviation,0.81,English,Global
44978,Leadership,leadership,abbreviation,0.7,English,Global
44979,Leadership,leadership,abbreviation,0.79,English,Global
44980,Docker,docker,abbreviation,0.77,English,Global
44981,Microservices,microservices,abbreviation,0.96,English,Global
44982,Time Management,time management,abbreviation,0.86,English,Global
44983,Time Management,time management,abbreviation,0.79,English,Global
44984,Leadership,leadership,abbreviation,0.71,English,Global
44985,Data Structures,data structures,abbreviation,0.77,English,Global
44986,Microservices,microservices,abbreviation,0.78,English,Global
44987,Angular,angular,abbreviation,0.75,English,Global
44988,Node.js,node.js,abbreviation,0.84,English,Global
44989,Java,java,abbreviation,0.72,English,Global
44990,Problem Solving,problem solving,abbreviation,0.74,English,Global
44991,SQL,sql,abbreviation,0.96,English,Global
44992,React,react,abbreviation,0.91,English,Global
44993,Python,python,abbreviation,0.92,English,Global
44994,AWS,aws,abbreviation,0.88,English,Global
44995,PyTorch,pytorch,abbreviation,0.91,English,Global
44996,Docker,docker,abbreviation,0.91,English,Global
44997,React,react,abbreviation,0.77,English,Global
44998,Java,java,abbreviation,0.87,English,Global
44999,SQL,sql,abbreviation,0.82,English,Global
45000,Docker,docker,abbreviation,0.92,English,Global
45001,Node.js,node.js,abbreviation,0.99,English,Global
45002,Algorithms,algorithms,abbreviation,0.92,English,Global
45003,Leadership,leadership,abbreviation,0.81,English,Global
45004,Java,java,abbreviation,0.77,English,Global
45005,SQL,sql,abbreviation,0.74,English,Global
45006,GCP,gcp,abbreviation,0.79,English,Global
45007,Time Management,time management,abbreviation,0.88,English,Global
45008,SQL,sql,abbreviation,0.81,English,Global
45009,Docker,docker,abbreviation,0.87,English,Global
45010,Microservices,microservices,abbreviation,0.84,English,Global
45011,React,react,abbreviation,0.9,English,Global
45012,React,react,abbreviation,0.76,English,Global
45013,Java,java,abbreviation,0.73,English,Global
45014,SQL,sql,abbreviation,0.74,English,Global
45015,Azure,azure,abbreviation,0.83,English,Global
45016,PyTorch,pytorch,abbreviation,0.87,English,Global
45017,Kubernetes,kubernetes,abbreviation,0.7,English,Global
45018,Spring Boot,spring boot,abbreviation,0.78,English,Global
45019,GCP,gcp,abbreviation,0.73,English,Global
45020,Communication,communication,abbreviation,0.97,English,Global
45021,Microservices,microservices,abbreviation,0.92,English,Global
45022,Kubernetes,kubernetes,abbreviation,0.73,English,Global
45023,Algorithms,algorithms,abbreviation,0.75,English,Global
45024,Node.js,node.js,abbreviation,0.83,English,Global
45025,Time Management,time management,abbreviation,0.85,English,Global
45026,Time Management,time management,abbreviation,0.93,English,Global
45027,SQL,sql,abbreviation,0.78,English,Global
45028,Node.js,node.js,abbreviation,0.9,English,Global
45029,Docker,docker,abbreviation,0.97,English,Global
45030,Algorithms,algorithms,abbreviation,0.91,English,Global
45031,Problem Solving,problem solving,abbreviation,0.8,English,Global
45032,Microservices,microservices,abbreviation,0.9,English,Global
45033,PyTorch,pytorch,abbreviation,0.74,English,Global
45034,SQL,sql,abbreviation,0.8,English,Global
45035,Data Structures,data structures,abbreviation,0.94,English,Global
45036,Angular,angular,abbreviation,0.74,English,Global
45037,Microservices,microservices,abbreviation,0.75,English,Global
45038,Microservices,microservices,abbreviation,0.94,English,Global
45039,Azure,azure,abbreviation,0.75,English,Global
45040,Kubernetes,kubernetes,abbreviation,0.86,English,Global
45041,Node.js,node.js,abbreviation,0.95,English,Global
45042,Azure,azure,abbreviation,0.9,English,Global
45043,Python,python,abbreviation,0.9,English,Global
45044,REST API,rest api,abbreviation,0.81,English,Global
45045,Time Management,time management,abbreviation,0.91,English,Global
45046,Spring Boot,spring boot,abbreviation,0.76,English,Global
45047,Time Management,time management,abbreviation,0.89,English,Global
45048,SQL,sql,abbreviation,0.95,English,Global
45049,Time Management,time management,abbreviation,0.95,English,Global
45050,Azure,azure,abbreviation,0.87,English,Global
45051,TensorFlow,tensorflow,abbreviation,0.76,English,Global
45052,AWS,aws,abbreviation,0.74,English,Global
45053,Node.js,node.js,abbreviation,0.92,English,Global
45054,REST API,rest api,abbreviation,0.97,English,Global
45055,Problem Solving,problem solving,abbreviation,0.95,English,Global
45056,PyTorch,pytorch,abbreviation,0.89,English,Global
45057,Java,java,abbreviation,0.95,English,Global
45058,Problem Solving,problem solving,abbreviation,0.88,English,Global
45059,SQL,sql,abbreviation,0.94,English,Global
45060,PyTorch,pytorch,abbreviation,0.71,English,Global
45061,SQL,sql,abbreviation,0.75,English,Global
45062,Git,git,abbreviation,0.88,English,Global
45063,Java,java,abbreviation,0.86,English,Global
45064,Docker,docker,abbreviation,0.74,English,Global
45065,TensorFlow,tensorflow,abbreviation,0.92,English,Global
45066,Python,python,abbreviation,0.7,English,Global
45067,Leadership,leadership,abbreviation,0.85,English,Global
45068,Java,java,abbreviation,0.79,English,Global
45069,Java,java,abbreviation,0.76,English,Global
45070,SQL,sql,abbreviation,0.82,English,Global
45071,Angular,angular,abbreviation,0.94,English,Global
45072,Python,python,abbreviation,0.96,English,Global
45073,REST API,rest api,abbreviation,0.8,English,Global
45074,Algorithms,algorithms,abbreviation,0.85,English,Global
45075,GCP,gcp,abbreviation,0.77,English,Global
45076,Java,java,abbreviation,0.79,English,Global
45077,Problem Solving,problem solving,abbreviation,0.7,English,Global
45078,Microservices,microservices,abbreviation,0.93,English,Global
45079,Azure,azure,abbreviation,0.78,English,Global
45080,Spring Boot,spring boot,abbreviation,0.74,English,Global
45081,SQL,sql,abbreviation,0.86,English,Global
45082,Algorithms,algorithms,abbreviation,0.85,English,Global
45083,TensorFlow,tensorflow,abbreviation,0.89,English,Global
45084,MongoDB,mongodb,abbreviation,0.84,English,Global
45085,REST API,rest api,abbreviation,0.77,English,Global
45086,TensorFlow,tensorflow,abbreviation,0.76,English,Global
45087,MongoDB,mongodb,abbreviation,0.86,English,Global
45088,Spring Boot,spring boot,abbreviation,0.85,English,Global
45089,REST API,rest api,abbreviation,0.96,English,Global
45090,Docker,docker,abbreviation,0.77,English,Global
45091,Docker,docker,abbreviation,0.92,English,Global
45092,Docker,docker,abbreviation,0.91,English,Global
45093,Git,git,abbreviation,0.92,English,Global
45094,Microservices,microservices,abbreviation,0.91,English,Global
45095,Docker,docker,abbreviation,0.85,English,Global
45096,Azure,azure,abbreviation,0.84,English,Global
45097,Node.js,node.js,abbreviation,0.93,English,Global
45098,Communication,communication,abbreviation,0.9,English,Global
45099,MongoDB,mongodb,abbreviation,0.95,English,Global
45100,Node.js,node.js,abbreviation,0.82,English,Global
45101,Git,git,abbreviation,0.97,English,Global
45102,Java,java,abbreviation,0.9,English,Global
45103,Azure,azure,abbreviation,0.8,English,Global
45104,PyTorch,pytorch,abbreviation,0.78,English,Global
45105,Communication,communication,abbreviation,0.79,English,Global
45106,Problem Solving,problem solving,abbreviation,0.9,English,Global
45107,Spring Boot,spring boot,abbreviation,0.8,English,Global
45108,PyTorch,pytorch,abbreviation,0.81,English,Global
45109,PyTorch,pytorch,abbreviation,0.91,English,Global
45110,AWS,aws,abbreviation,0.87,English,Global
45111,Microservices,microservices,abbreviation,0.84,English,Global
45112,Angular,angular,abbreviation,0.91,English,Global
45113,PyTorch,pytorch,abbreviation,0.7,English,Global
45114,SQL,sql,abbreviation,0.96,English,Global
45115,GCP,gcp,abbreviation,0.91,English,Global
45116,Docker,docker,abbreviation,0.85,English,Global
45117,TensorFlow,tensorflow,abbreviation,0.82,English,Global
45118,Git,git,abbreviation,0.75,English,Global
45119,Node.js,node.js,abbreviation,0.89,English,Global
45120,SQL,sql,abbreviation,0.76,English,Global
45121,REST API,rest api,abbreviation,0.72,English,Global
45122,GCP,gcp,abbreviation,0.95,English,Global
45123,Git,git,abbreviation,0.84,English,Global
45124,REST API,rest api,abbreviation,0.93,English,Global
45125,Problem Solving,problem solving,abbreviation,0.72,English,Global
45126,Problem Solving,problem solving,abbreviation,0.74,English,Global
45127,Microservices,microservices,abbreviation,0.81,English,Global
45128,Spring Boot,spring boot,abbreviation,0.79,English,Global
45129,REST API,rest api,abbreviation,0.97,English,Global
45130,MongoDB,mongodb,abbreviation,0.98,English,Global
45131,Python,python,abbreviation,0.76,English,Global
45132,AWS,aws,abbreviation,0.82,English,Global
45133,Azure,azure,abbreviation,0.74,English,Global
45134,Communication,communication,abbreviation,0.77,English,Global
45135,Java,java,abbreviation,0.89,English,Global
45136,Azure,azure,abbreviation,0.84,English,Global
45137,Docker,docker,abbreviation,0.91,English,Global
45138,Node.js,node.js,abbreviation,0.96,English,Global
45139,Node.js,node.js,abbreviation,0.93,English,Global
45140,Python,python,abbreviation,0.96,English,Global
45141,Microservices,microservices,abbreviation,0.81,English,Global
45142,Java,java,abbreviation,0.84,English,Global
45143,Communication,communication,abbreviation,0.92,English,Global
45144,Kubernetes,kubernetes,abbreviation,0.84,English,Global
45145,Problem Solving,problem solving,abbreviation,0.95,English,Global
45146,Communication,communication,abbreviation,0.84,English,Global
45147,PyTorch,pytorch,abbreviation,0.96,English,Global
45148,Algorithms,algorithms,abbreviation,0.89,English,Global
45149,REST API,rest api,abbreviation,0.98,English,Global
45150,AWS,aws,abbreviation,0.8,English,Global
45151,Java,java,abbreviation,0.74,English,Global
45152,Algorithms,algorithms,abbreviation,0.84,English,Global
45153,Problem Solving,problem solving,abbreviation,0.91,English,Global
45154,REST API,rest api,abbreviation,0.8,English,Global
45155,Time Management,time management,abbreviation,0.72,English,Global
45156,Docker,docker,abbreviation,0.79,English,Global
45157,REST API,rest api,abbreviation,0.84,English,Global
45158,Time Management,time management,abbreviation,0.79,English,Global
45159,Java,java,abbreviation,0.91,English,Global
45160,TensorFlow,tensorflow,abbreviation,0.87,English,Global
45161,AWS,aws,abbreviation,0.91,English,Global
45162,Communication,communication,abbreviation,0.95,English,Global
45163,MongoDB,mongodb,abbreviation,0.77,English,Global
45164,Docker,docker,abbreviation,0.74,English,Global
45165,React,react,abbreviation,0.88,English,Global
45166,REST API,rest api,abbreviation,0.8,English,Global
45167,AWS,aws,abbreviation,0.78,English,Global
45168,SQL,sql,abbreviation,0.77,English,Global
45169,Docker,docker,abbreviation,0.85,English,Global
45170,Docker,docker,abbreviation,0.9,English,Global
45171,Communication,communication,abbreviation,0.8,English,Global
45172,Node.js,node.js,abbreviation,0.8,English,Global
45173,Algorithms,algorithms,abbreviation,0.95,English,Global
45174,Microservices,microservices,abbreviation,0.89,English,Global
45175,Azure,azure,abbreviation,0.95,English,Global
45176,Time Management,time management,abbreviation,0.77,English,Global
45177,Data Structures,data structures,abbreviation,0.82,English,Global
45178,Azure,azure,abbreviation,0.94,English,Global
45179,TensorFlow,tensorflow,abbreviation,0.73,English,Global
45180,SQL,sql,abbreviation,0.71,English,Global
45181,Problem Solving,problem solving,abbreviation,0.93,English,Global
45182,Communication,communication,abbreviation,0.73,English,Global
45183,React,react,abbreviation,0.9,English,Global
45184,REST API,rest api,abbreviation,0.88,English,Global
45185,Leadership,leadership,abbreviation,0.8,English,Global
45186,Communication,communication,abbreviation,0.74,English,Global
45187,Algorithms,algorithms,abbreviation,0.72,English,Global
45188,AWS,aws,abbreviation,0.73,English,Global
45189,Docker,docker,abbreviation,0.72,English,Global
45190,Angular,angular,abbreviation,0.8,English,Global
45191,AWS,aws,abbreviation,0.96,English,Global
45192,Node.js,node.js,abbreviation,0.77,English,Global
45193,Communication,communication,abbreviation,0.77,English,Global
45194,GCP,gcp,abbreviation,0.71,English,Global
45195,Java,java,abbreviation,0.7,English,Global
45196,Spring Boot,spring boot,abbreviation,0.94,English,Global
45197,Git,git,abbreviation,0.81,English,Global
45198,GCP,gcp,abbreviation,0.83,English,Global
45199,Algorithms,algorithms,abbreviation,0.82,English,Global
45200,Angular,angular,abbreviation,0.89,English,Global
45201,TensorFlow,tensorflow,abbreviation,0.96,English,Global
45202,Git,git,abbreviation,0.92,English,Global
45203,Microservices,microservices,abbreviation,0.74,English,Global
45204,Node.js,node.js,abbreviation,0.76,English,Global
45205,React,react,abbreviation,0.84,English,Global
45206,MongoDB,mongodb,abbreviation,0.88,English,Global
45207,Time Management,time management,abbreviation,0.99,English,Global
45208,Git,git,abbreviation,0.77,English,Global
45209,Azure,azure,abbreviation,0.85,English,Global
45210,Azure,azure,abbreviation,0.95,English,Global
45211,REST API,rest api,abbreviation,0.76,English,Global
45212,Algorithms,algorithms,abbreviation,0.81,English,Global
45213,TensorFlow,tensorflow,abbreviation,0.71,English,Global
45214,Problem Solving,problem solving,abbreviation,0.95,English,Global
45215,REST API,rest api,abbreviation,0.98,English,Global
45216,Communication,communication,abbreviation,0.83,English,Global
45217,AWS,aws,abbreviation,0.72,English,Global
45218,AWS,aws,abbreviation,0.82,English,Global
45219,GCP,gcp,abbreviation,0.84,English,Global
45220,SQL,sql,abbreviation,0.73,English,Global
45221,Java,java,abbreviation,0.75,English,Global
45222,SQL,sql,abbreviation,0.88,English,Global
45223,React,react,abbreviation,0.89,English,Global
45224,SQL,sql,abbreviation,0.95,English,Global
45225,Java,java,abbreviation,0.7,English,Global
45226,SQL,sql,abbreviation,0.8,English,Global
45227,TensorFlow,tensorflow,abbreviation,0.96,English,Global
45228,Problem Solving,problem solving,abbreviation,0.76,English,Global
45229,AWS,aws,abbreviation,0.81,English,Global
45230,Algorithms,algorithms,abbreviation,0.78,English,Global
45231,Microservices,microservices,abbreviation,0.79,English,Global
45232,Microservices,microservices,abbreviation,0.91,English,Global
45233,Data Structures,data structures,abbreviation,0.89,English,Global
45234,Docker,docker,abbreviation,0.86,English,Global
45235,Azure,azure,abbreviation,0.72,English,Global
45236,SQL,sql,abbreviation,0.8,English,Global
45237,Communication,communication,abbreviation,0.84,English,Global
45238,Angular,angular,abbreviation,0.7,English,Global
45239,Python,python,abbreviation,0.8,English,Global
45240,TensorFlow,tensorflow,abbreviation,0.89,English,Global
45241,Data Structures,data structures,abbreviation,0.7,English,Global
45242,Python,python,abbreviation,0.88,English,Global
45243,Microservices,microservices,abbreviation,0.83,English,Global
45244,Data Structures,data structures,abbreviation,0.84,English,Global
45245,Java,java,abbreviation,0.94,English,Global
45246,Angular,angular,abbreviation,0.71,English,Global
45247,Microservices,microservices,abbreviation,0.81,English,Global
45248,Java,java,abbreviation,0.76,English,Global
45249,SQL,sql,abbreviation,0.96,English,Global
45250,Node.js,node.js,abbreviation,0.72,English,Global
45251,SQL,sql,abbreviation,0.92,English,Global
45252,Python,python,abbreviation,0.79,English,Global
45253,Microservices,microservices,abbreviation,0.82,English,Global
