verb_id,verb,impact_level,role_category,synonym_group,effectiveness_score
44409,Designed,Medium,IT,21,0.84
44410,Architected,Low,IT,473,0.74
44411,Implemented,High,IT,1081,0.91
44412,Designed,Medium,IT,1995,0.44
44413,Optimized,High,IT,440,0.62
44414,Implemented,High,IT,976,0.4
44415,Designed,High,IT,1478,0.56
44416,Optimized,Low,IT,1061,0.93
44417,Automated,Medium,IT,1821,0.28
44418,Optimized,Medium,IT,607,0.72
44419,Led,Medium,IT,963,0.54
44420,Led,Medium,IT,1151,0.56
44421,Implemented,High,IT,1688,0.84
44422,Architected,High,IT,104,0.3
44423,Designed,Low,IT,1304,0.68
44424,Designed,Medium,IT,1911,0.29
44425,Optimized,High,IT,1470,0.65
44426,Implemented,Medium,IT,845,0.35
44427,Architected,Low,IT,254,0.06
44428,Implemented,High,IT,1324,0.19
44429,Architected,High,IT,1720,0.58
44430,Designed,Medium,IT,1458,0.65
44431,Optimized,Medium,IT,1458,0.68
44432,Designed,Low,IT,1968,0.99
44433,Led,Medium,IT,1844,0.07
44434,Optimized,Low,IT,1674,0.23
44435,Architected,Medium,IT,372,0.99
44436,Optimized,Low,IT,440,0.58
44437,Developed,High,IT,1326,0.54
44438,Developed,Low,IT,1638,0.89
44439,Implemented,Medium,IT,312,0.74
44440,Automated,High,IT,1328,0.66
44441,Designed,High,IT,1836,0.31
44442,Automated,High,IT,717,0.38
44443,Optimized,High,IT,1135,0.77
44444,Automated,Low,IT,1686,0.54
44445,Optimized,Medium,IT,387,0.1
44446,Automated,Low,IT,785,0.61
44447,Automated,Medium,IT,348,0.33
44448,Optimized,Medium,IT,1082,0.59
44449,Automated,Medium,IT,391,0.38
44450,Architected,Low,IT,917,0.04
44451,Architected,Low,IT,213,0.73
44452,Led,Low,IT,1728,0.54
44453,Optimized,Low,IT,1961,0.73
44454,Designed,High,IT,1899,0.67
44455,Led,Low,IT,1173,0.49
44456,Led,Medium,IT,527,0.57
44457,Architected,High,IT,1781,0.04
44458,Led,Medium,IT,448,0.17
44459,Led,Low,IT,1300,0.7
44460,Designed,Medium,IT,746,0.61
44461,Automated,Low,IT,1189,0.58
44462,Led,Medium,IT,688,0.96
44463,Automated,Low,IT,1971,0.2
44464,Led,Low,IT,57,0.36
44465,Automated,High,IT,1458,0.6
44466,Automated,Low,IT,625,0.79
44467,Led,High,IT,509,0.89
44468,Optimized,High,IT,1444,0.84
44469,Developed,Medium,IT,705,0.11
44470,Designed,Low,IT,171,0.04
44471,Optimized,Low,IT,378,0.43
44472,Automated,Low,IT,1634,0.78
44473,Implemented,Medium,IT,1919,0.01
44474,Automated,High,IT,1972,0.09
44475,Designed,Medium,IT,1517,0.85
44476,Automated,High,IT,1023,0.47
44477,Designed,Medium,IT,1087,0.45
44478,Led,Medium,IT,1513,0.3
44479,Implemented,High,IT,1849,0.07
44480,Implemented,Low,IT,1311,0.21
44481,Designed,Medium,IT,1535,0.48
44482,Led,Medium,IT,259,0.34
44483,Optimized,Low,IT,506,0.09
44484,Designed,High,IT,1531,0.64
44485,Designed,High,IT,1629,0.5
44486,Architected,Medium,IT,301,0.56
44487,Led,High,IT,1137,0.87
44488,Optimized,Medium,IT,1784,0.93
44489,Automated,Medium,IT,975,0.24
44490,Optimized,Medium,IT,75,0.88
44491,Implemented,Low,IT,260,0.5
44492,Led,Low,IT,1274,0.96
44493,Designed,High,IT,1635,0.11
44494,Developed,High,IT,834,0.14
44495,Led,Medium,IT,1089,0.65
44496,Optimized,High,IT,1390,0.91
44497,Developed,Medium,IT,1859,0.5
44498,Architected,High,IT,1873,0.57
44499,Led,High,IT,1442,0.46
44500,Designed,Medium,IT,429,0.82
44501,Architected,High,IT,1460,0.55
44502,Architected,High,IT,693,0.33
44503,Optimized,Medium,IT,591,0.56
44504,Automated,Medium,IT,1482,0.31
44505,Implemented,Low,IT,1336,0.79
44506,Optimized,Medium,IT,1565,0.16
44507,Automated,High,IT,1299,0.58
44508,Developed,Medium,IT,1477,0.72
44509,Architected,High,IT,979,0.19
44510,Architected,High,IT,1208,0.78
44511,Designed,Low,IT,984,0.64
44512,Designed,Medium,IT,1672,0.24
44513,Automated,Medium,IT,593,0.83
44514,Automated,Low,IT,960,0.01
44515,Optimized,Medium,IT,596,0.68
44516,Implemented,High,IT,235,0.16
44517,Automated,Low,IT,307,0.09
44518,Automated,Low,IT,1448,0.12
44519,Implemented,Low,IT,242,0.36
44520,Automated,Low,IT,1378,0.98
44521,Architected,Medium,IT,1500,0.41
44522,Automated,High,IT,774,0.11
44523,Designed,High,IT,64,0.86
44524,Implemented,Medium,IT,1300,0.7
44525,Optimized,High,IT,1116,0.36
44526,Optimized,Low,IT,1819,0.1
44527,Automated,Low,IT,884,0.56
44528,Optimized,Low,IT,1397,0.29
44529,Implemented,High,IT,626,0.15
44530,Optimized,High,IT,1413,0.33
44531,Led,High,IT,1125,0.5
44532,Designed,Medium,IT,1113,0.67
44533,Implemented,Low,IT,366,0.69
44534,Designed,Low,IT,1071,0.39
44535,Implemented,Low,IT,645,0.6
44536,Optimized,Medium,IT,600,0.15
44537,Architected,High,IT,1097,0.96
44538,Automated,Medium,IT,842,0.58
44539,Automated,High,IT,734,0.12
44540,Designed,High,IT,1142,0.36
44541,Architected,Low,IT,1303,0.36
44542,Architected,Low,IT,1791,0.96
44543,Developed,High,IT,1113,0.63
44544,Designed,High,IT,553,0.44
44545,Architected,Medium,IT,1532,0.02
44546,Implemented,High,IT,268,0.94
44547,Optimized,Low,IT,1165,0.75
44548,Architected,Low,IT,1628,0.73
44549,Led,High,IT,997,0.03
44550,Architected,Low,IT,1398,0.78
44551,Automated,Medium,IT,1592,0.76
44552,Architected,High,IT,479,0.26
44553,Led,Medium,IT,1933,0.31
44554,Led,Medium,IT,1422,0.24
44555,Architected,Medium,IT,1350,0.14
44556,Optimized,High,IT,774,0.85
44557,Developed,Medium,IT,49,0.11
44558,Designed,Low,IT,1747,0.58
44559,Automated,Low,IT,1484,0.4
44560,Implemented,Low,IT,1156,0.86
44561,Developed,Low,IT,1603,0.52
44562,Architected,Low,IT,761,0.47
44563,Led,Low,IT,467,0.11
44564,Architected,Medium,IT,1488,0.84
44565,Led,Low,IT,683,0.27
44566,Developed,High,IT,71,0.94
44567,Developed,High,IT,1265,0.57
44568,Led,High,IT,1205,0.67
44569,Led,Low,IT,1586,0.87
44570,Optimized,High,IT,1719,0.58
44571,Implemented,Low,IT,179,0.76
44572,Implemented,High,IT,4,0.37
44573,Architected,Medium,IT,1527,0.94
44574,Designed,Medium,IT,966,0.96
44575,Designed,Medium,IT,618,0.28
44576,Optimized,Medium,IT,1013,0.42
44577,Optimized,Low,IT,1302,0.03
44578,Developed,Medium,IT,1295,0.88
44579,Optimized,High,IT,971,0.42
44580,Architected,Low,IT,1634,0.47
44581,Optimized,Low,IT,1562,0.1
44582,Architected,Medium,IT,834,0.29
44583,Implemented,High,IT,1962,0.17
44584,Architected,Low,IT,1831,0.17
44585,Designed,Medium,IT,1033,0.87
44586,Developed,High,IT,1553,0.09
44587,Implemented,Low,IT,1550,0.57
44588,Automated,High,IT,1183,0.68
44589,Architected,Low,IT,444,0.36
44590,Architected,Low,IT,63,0.17
44591,Architected,High,IT,117,0.85
44592,Optimized,Medium,IT,1435,0.32
44593,Implemented,High,IT,139,0.75
44594,Automated,Medium,IT,1865,0.71
44595,Optimized,Medium,IT,404,0.34
44596,Led,Medium,IT,548,0.64
44597,Optimized,Medium,IT,1785,0.61
44598,Developed,Medium,IT,1222,0.9
44599,Implemented,High,IT,604,0.81
44600,Led,High,IT,1764,0.92
44601,Developed,Medium,IT,901,0.42
44602,Implemented,High,IT,1178,0.96
44603,Developed,High,IT,1945,0.41
44604,Designed,High,IT,543,0.38
44605,Designed,Medium,IT,812,0.33
44606,Optimized,High,IT,813,0.44
44607,Designed,Low,IT,1763,0.97
44608,Designed,Low,IT,1987,0.33
44609,Automated,High,IT,1894,0.11
44610,Architected,Medium,IT,1632,0.39
44611,Led,Low,IT,913,0.98
44612,Led,High,IT,541,0.61
44613,Developed,Medium,IT,1147,0.56
44614,Implemented,Medium,IT,1301,0.09
44615,Developed,Medium,IT,1344,0.88
44616,Led,Low,IT,520,0.02
44617,Led,Medium,IT,503,0.62
44618,Designed,Low,IT,1044,0.61
44619,Architected,Low,IT,1328,0.31
44620,Automated,Medium,IT,1275,0.12
44621,Architected,Medium,IT,793,0.77
44622,Led,High,IT,1671,0.3
44623,Designed,Medium,IT,1828,0.75
44624,Designed,Low,IT,1128,0.53
44625,Optimized,High,IT,95,0.6
44626,Architected,Low,IT,1697,0.98
44627,Automated,Medium,IT,1471,0.78
44628,Optimized,High,IT,22,0.74
44629,Designed,Medium,IT,1228,0.51
44630,Designed,High,IT,449,0.51
44631,Implemented,Low,IT,1234,0.63
44632,Led,Low,IT,51,0.23
44633,Led,High,IT,284,0.4
44634,Implemented,Medium,IT,142,0.2
44635,Implemented,Medium,IT,398,0.57
44636,Automated,Low,IT,175,0.13
44637,Optimized,Medium,IT,356,0.39
44638,Optimized,High,IT,535,0.63
44639,Led,Medium,IT,671,0.38
44640,Automated,Low,IT,753,0.89
44641,Automated,Medium,IT,424,0.83
44642,Developed,High,IT,544,0.68
44643,Optimized,Medium,IT,1482,0.71
44644,Implemented,Low,IT,779,0.42
44645,Led,Low,IT,367,0.93
44646,Developed,Low,IT,1805,0.12
44647,Led,Low,IT,728,0.66
44648,Optimized,High,IT,1068,0.76
44649,Developed,Low,IT,1910,0.49
44650,Designed,Low,IT,1257,0.18
44651,Optimized,High,IT,257,0.77
44652,Architected,Medium,IT,609,0.79
44653,Architected,Medium,IT,940,0.94
44654,Architected,Medium,IT,952,0.32
44655,Developed,Low,IT,319,0.53
44656,Optimized,Low,IT,772,0.61
44657,Optimized,Medium,IT,632,0.03
44658,Implemented,High,IT,1168,0.25
44659,Architected,Medium,IT,1728,0.6
44660,Optimized,Low,IT,1214,0.38
44661,Implemented,Low,IT,410,0.98
44662,Led,Medium,IT,1657,0.08
44663,Developed,Low,IT,102,0.2
44664,Led,High,IT,238,0.12
44665,Led,High,IT,919,0.15
44666,Developed,Low,IT,1446,0.69
44667,Architected,High,IT,1061,1.0
44668,Led,High,IT,1763,0.85
44669,Developed,Low,IT,96,0.41
44670,Developed,Medium,IT,1168,0.03
44671,Developed,Medium,IT,203,0.16
44672,Designed,High,IT,1649,0.36
44673,Implemented,Medium,IT,1980,0.07
44674,Designed,Medium,IT,450,0.12
44675,Automated,Medium,IT,780,0.24
44676,Architected,Medium,IT,1137,0.28
44677,Automated,Low,IT,923,0.02
44678,Led,Low,IT,664,0.49
44679,Optimized,High,IT,420,0.42
44680,Developed,High,IT,1925,0.18
44681,Optimized,Low,IT,533,0.78
44682,Led,Medium,IT,299,0.25
44683,Designed,Low,IT,1755,0.81
44684,Led,Low,IT,1684,0.33
44685,Designed,High,IT,1874,0.84
44686,Automated,Low,IT,217,0.85
44687,Led,Medium,IT,1767,0.25
44688,Architected,Medium,IT,1977,0.21
44689,Designed,Medium,IT,1861,0.36
44690,Optimized,High,IT,1069,0.39
44691,Optimized,Low,IT,1592,0.3
44692,Architected,Medium,IT,622,0.95
44693,Optimized,High,IT,420,0.34
44694,Led,Low,IT,1530,0.15
44695,Optimized,Medium,IT,546,1.0
44696,Led,Medium,IT,1598,0.04
44697,Designed,Medium,IT,1311,0.41
44698,Designed,Low,IT,1332,0.36
44699,Led,Medium,IT,677,0.98
44700,Automated,Low,IT,1172,0.58
44701,Designed,High,IT,732,0.33
44702,Implemented,Low,IT,988,0.18
44703,Automated,Low,IT,325,0.33
44704,Developed,Medium,IT,1641,0.61
44705,Automated,Medium,IT,1014,0.47
44706,Led,High,IT,1652,0.73
44707,Architected,Medium,IT,1738,0.22
44708,Developed,Low,IT,70,0.64
44709,Implemented,High,IT,811,0.23
44710,Designed,Low,IT,770,0.23
44711,Automated,High,IT,1531,0.17
44712,Automated,High,IT,1692,0.74
44713,Optimized,Medium,IT,1237,0.33
44714,Implemented,High,IT,1879,0.06
44715,Designed,Low,IT,91,0.18
44716,Designed,High,IT,179,0.46
44717,Architected,Medium,IT,284,0.48
44718,Developed,High,IT,163,0.62
44719,Implemented,Medium,IT,645,0.97
44720,Designed,High,IT,1052,0.78
44721,Led,High,IT,1916,0.89
44722,Led,High,IT,1148,0.04
44723,Implemented,Low,IT,164,0.25
44724,Automated,Low,IT,1841,0.31
44725,Implemented,High,IT,1844,0.57
44726,Optimized,Medium,IT,355,0.32
44727,Architected,Low,IT,340,0.39
44728,Optimized,Medium,IT,967,0.21
44729,Developed,High,IT,1095,0.11
44730,Designed,High,IT,239,0.39
44731,Automated,High,IT,743,0.53
44732,Developed,High,IT,893,0.47
44733,Automated,Low,IT,314,0.35
44734,Automated,Medium,IT,581,0.78
44735,Optimized,Low,IT,1728,0.95
44736,Implemented,Medium,IT,1953,0.23
44737,Developed,High,IT,464,0.68
44738,Architected,Low,IT,1548,0.91
44739,Developed,High,IT,1718,0.99
44740,Automated,Medium,IT,1956,0.62
44741,Led,Medium,IT,451,0.74
44742,Designed,Low,IT,1721,0.92
44743,Architected,Low,IT,721,0.46
44744,Implemented,Low,IT,1831,0.43
44745,Optimized,Low,IT,1123,0.58
44746,Led,High,IT,1592,0.99
44747,Led,Medium,IT,876,0.36
44748,Implemented,Medium,IT,1311,0.15
44749,Optimized,Low,IT,875,0.92
44750,Led,Medium,IT,1265,0.65
44751,Developed,High,IT,1071,0.67
44752,Automated,Low,IT,1254,0.8
44753,Developed,High,IT,475,0.1
44754,Developed,Low,IT,1187,0.34
44755,Developed,Medium,IT,1621,0.19
44756,Optimized,High,IT,876,0.74
44757,Designed,Medium,IT,211,0.4
44758,Optimized,Medium,IT,988,0.89
44759,Designed,Medium,IT,627,0.52
44760,Designed,High,IT,630,0.76
44761,Automated,Medium,IT,980,0.16
44762,Optimized,Medium,IT,849,0.85
44763,Automated,High,IT,1536,0.64
44764,Led,Low,IT,580,0.41
44765,Optimized,Medium,IT,204,0.14
44766,Designed,Low,IT,928,0.43
44767,Developed,Medium,IT,106,0.39
44768,Designed,Medium,IT,142,0.34
44769,Architected,High,IT,740,0.01
44770,Automated,Low,IT,1134,0.56
44771,Automated,Medium,IT,1438,0.63
44772,Automated,Medium,IT,1632,0.61
44773,Designed,Medium,IT,984,0.43
44774,Designed,Low,IT,1124,0.08
44775,Architected,Medium,IT,159,0.73
44776,Automated,Medium,IT,1051,0.82
44777,Led,Low,IT,745,0.05
44778,Led,Low,IT,1467,0.3
44779,Implemented,High,IT,30,0.21
44780,Optimized,Medium,IT,1106,0.47
44781,Automated,High,IT,1170,0.87
44782,Designed,High,IT,1042,0.16
44783,Automated,Low,IT,1891,0.22
44784,Architected,Low,IT,1680,0.06
44785,Implemented,Low,IT,1815,0.3
44786,Led,High,IT,1429,0.12
44787,Optimized,Medium,IT,915,0.1
44788,Optimized,Medium,IT,1352,0.63
44789,Optimized,Low,IT,1185,0.21
44790,Designed,Low,IT,809,0.63
44791,Implemented,High,IT,655,0.26
44792,Architected,Low,IT,940,0.8
44793,Designed,Low,IT,1733,0.48
44794,Implemented,Medium,IT,1667,0.73
44795,Designed,High,IT,976,0.88
44796,Developed,Low,IT,578,0.86
44797,Architected,Low,IT,1942,0.62
44798,Designed,High,IT,1697,0.21
44799,Developed,Medium,IT,1068,0.83
44800,Architected,Low,IT,746,0.08
44801,Automated,Low,IT,548,0.6
44802,Developed,High,IT,1006,0.12
44803,Implemented,High,IT,145,0.55
44804,Optimized,High,IT,428,0.88
44805,Automated,Medium,IT,79,0.49
44806,Led,High,IT,159,0.74
44807,Led,Low,IT,1885,0.79
44808,Led,High,IT,208,0.81
44809,Implemented,Medium,IT,35,0.42
44810,Automated,High,IT,388,0.34
44811,Architected,Low,IT,656,0.21
44812,Designed,High,IT,1549,0.97
44813,Automated,Low,IT,118,0.67
44814,Implemented,Medium,IT,1416,0.27
44815,Led,Low,IT,1523,0.23
44816,Developed,Medium,IT,486,0.36
44817,Designed,Medium,IT,1599,0.71
44818,Implemented,Low,IT,1989,0.58
44819,Designed,High,IT,1287,0.63
44820,Architected,High,IT,1794,0.83
44821,Implemented,Medium,IT,1738,0.57
44822,Automated,Medium,IT,983,0.28
44823,Optimized,High,IT,1644,0.85
44824,Implemented,High,IT,402,0.67
44825,Optimized,Low,IT,1939,0.32
44826,Architected,Low,IT,382,0.61
44827,Automated,Medium,IT,395,0.69
44828,Architected,Low,IT,814,0.92
44829,Implemented,High,IT,1302,0.98
44830,Architected,Low,IT,1270,0.74
44831,Automated,Low,IT,1092,0.59
44832,Designed,Low,IT,213,0.74
44833,Implemented,High,IT,1495,0.21
44834,Implemented,High,IT,1465,0.83
44835,Optimized,Medium,IT,47,0.54
44836,Developed,Medium,IT,752,0.32
44837,Implemented,High,IT,1090,0.59
44838,Architected,High,IT,1967,0.81
44839,Designed,Medium,IT,736,0.31
44840,Designed,Low,IT,1160,0.12
44841,Automated,Low,IT,442,0.83
44842,Implemented,High,IT,134,0.2
44843,Optimized,Low,IT,1023,0.36
44844,Implemented,Low,IT,142,0.77
44845,Implemented,Low,IT,228,0.2
44846,Led,Medium,IT,476,0.76
44847,Implemented,Medium,IT,464,0.93
44848,Developed,Medium,IT,583,0.95
44849,Automated,Medium,IT,1921,1.0
44850,Architected,Low,IT,976,0.1
44851,Automated,Medium,IT,642,0.38
44852,Led,High,IT,1215,0.29
44853,Designed,Medium,IT,244,0.37
44854,Implemented,High,IT,392,0.47
44855,Automated,High,IT,715,0.67
44856,Architected,Medium,IT,1975,0.56
44857,Optimized,Medium,IT,172,0.22
44858,Automated,High,IT,1842,0.67
44859,Optimized,Medium,IT,1772,0.73
44860,Architected,Low,IT,1154,0.45
44861,Architected,High,IT,1356,0.26
44862,Implemented,Medium,IT,1821,0.31
44863,Designed,Medium,IT,361,0.18
44864,Implemented,High,IT,1797,0.59
44865,Optimized,Medium,IT,1847,0.72
44866,Designed,High,IT,1405,0.68
44867,Automated,Low,IT,209,0.6
44868,Architected,High,IT,747,0.11
44869,Implemented,Low,IT,414,0.62
44870,Developed,High,IT,823,0.23
44871,Automated,High,IT,661,0.72
44872,Architected,Medium,IT,139,0.46
44873,Implemented,High,IT,1024,0.8
44874,Optimized,Medium,IT,1162,0.41
44875,Automated,High,IT,1438,0.97
44876,Implemented,Medium,IT,1809,0.54
44877,Developed,Medium,IT,1053,0.98
44878,Optimized,Low,IT,1812,0.34
44879,Implemented,Medium,IT,1889,0.88
44880,Led,Low,IT,1675,0.91
44881,Designed,High,IT,1832,0.36
44882,Architected,Low,IT,1704,0.66
44883,Optimized,Low,IT,1627,0.46
44884,Optimized,Low,IT,384,0.16
44885,Automated,Low,IT,1851,0.03
44886,Designed,High,IT,666,0.04
44887,Designed,High,IT,1265,0.96
44888,Optimized,High,IT,1504,0.89
44889,Developed,Medium,IT,1175,0.93
44890,Automated,Low,IT,432,0.57
44891,Developed,Medium,IT,420,0.69
44892,Automated,Medium,IT,267,0.84
44893,Architected,High,IT,871,0.73
44894,Designed,Medium,IT,1713,0.15
44895,Architected,Low,IT,1179,0.86
44896,Developed,Low,IT,1554,0.62
44897,Designed,Medium,IT,1228,0.28
44898,Led,Medium,IT,45,0.92
44899,Automated,Low,IT,825,0.84
44900,Developed,Medium,IT,232,0.7
44901,Optimized,High,IT,1845,0.47
44902,Automated,High,IT,1239,0.38
44903,Implemented,High,IT,704,0.54
44904,Developed,High,IT,292,0.52
44905,Designed,High,IT,1490,0.27
44906,Optimized,Low,IT,1913,0.23
44907,Automated,Low,IT,185,0.25
44908,Automated,Medium,IT,1771,0.38
44909,Designed,Low,IT,1544,0.44
44910,Led,Medium,IT,1263,0.29
44911,Architected,Medium,IT,1928,0.4
44912,Implemented,High,IT,561,0.89
44913,Optimized,High,IT,670,0.9
44914,Automated,Low,IT,629,0.73
44915,Designed,High,IT,1012,0.21
44916,Optimized,High,IT,751,0.79
44917,Architected,Low,IT,1550,0.77
44918,Implemented,High,IT,1863,0.91
44919,Architected,High,IT,421,0.58
44920,Automated,Medium,IT,1816,0.75
44921,Led,Low,IT,796,0.01
44922,Automated,High,IT,1146,0.71
44923,Implemented,Medium,IT,1856,0.27
44924,Designed,Low,IT,844,0.45
44925,Optimized,High,IT,1603,0.76
44926,Designed,High,IT,1767,0.73
44927,Architected,High,IT,1045,0.71
44928,Implemented,Medium,IT,693,0.07
44929,Implemented,Medium,IT,51,0.26
44930,Led,Low,IT,911,0.93
44931,Automated,Low,IT,959,0.21
44932,Developed,Low,IT,1477,0.6
44933,Optimized,Medium,IT,1842,0.26
44934,Optimized,Medium,IT,184,0.03
44935,Architected,Medium,IT,1740,0.21
44936,Developed,High,IT,1647,0.62
44937,Led,High,IT,1436,0.24
44938,Optimized,Low,IT,1103,0.17
44939,Developed,Low,IT,726,0.49
44940,Led,Low,IT,1418,0.26
44941,Led,Low,IT,1532,0.65
44942,Architected,Low,IT,1580,0.3
44943,Automated,High,IT,591,0.72
44944,Architected,High,IT,28,0.02
44945,Developed,High,IT,1374,0.93
44946,Implemented,Medium,IT,1256,1.0
44947,Developed,Medium,IT,1280,0.76
44948,Implemented,Low,IT,137,0.58
44949,Led,High,IT,440,0.84
44950,Optimized,Medium,IT,343,0.6
44951,Led,Low,IT,1619,0.23
44952,Implemented,Medium,IT,1828,0.97
44953,Automated,Low,IT,1034,0.94
44954,Optimized,High,IT,312,0.85
44955,Architected,Low,IT,380,0.03
44956,Designed,Low,IT,159,0.55
44957,Optimized,Medium,IT,1840,0.74
44958,Automated,Medium,IT,1105,0.79
44959,Implemented,Medium,IT,1311,0.51
44960,Architected,Medium,IT,319,0.6
44961,Optimized,High,IT,726,0.44
44962,Automated,Low,IT,282,0.55
44963,Optimized,High,IT,1258,0.01
44964,Implemented,Low,IT,828,0.8
44965,Developed,Low,IT,1116,0.2
44966,Architected,Medium,IT,1052,0.79
44967,Led,Medium,IT,223,0.84
44968,Implemented,Low,IT,1084,0.52
44969,Optimized,Medium,IT,1772,0.51
44970,Developed,Medium,IT,1683,0.05
44971,Architected,High,IT,173,0.76
44972,Designed,High,IT,858,0.7
44973,Architected,Low,IT,100,0.6
44974,Designed,Medium,IT,1772,0.23
44975,Led,Low,IT,69,0.85
44976,Developed,Medium,IT,448,0.28
44977,Designed,High,IT,596,0.59
44978,Developed,High,IT,1605,0.71
44979,Designed,High,IT,1216,0.29
44980,Optimized,Low,IT,1792,0.75
44981,Automated,High,IT,1561,0.71
44982,Optimized,Medium,IT,351,0.65
44983,Implemented,Low,IT,482,0.81
44984,Developed,Low,IT,1601,0.51
44985,Automated,Low,IT,1837,0.74
44986,Led,Medium,IT,390,0.51
44987,Led,High,IT,1570,0.37
44988,Designed,High,IT,1118,0.23
44989,Led,Low,IT,1243,0.9
44990,Architected,Low,IT,447,0.35
44991,Led,Low,IT,912,0.79
44992,Designed,Low,IT,76,0.27
44993,Optimized,Medium,IT,903,0.83
44994,Implemented,High,IT,769,0.89
44995,Led,High,IT,308,0.32
44996,Implemented,High,IT,1746,0.17
44997,Architected,High,IT,1412,0.67
44998,Designed,Medium,IT,475,0.8
44999,Implemented,Medium,IT,182,0.89
45000,Architected,Medium,IT,1929,0.04
45001,Led,Low,IT,434,0.05
45002,Implemented,Low,IT,1652,0.19
45003,Implemented,Low,IT,1802,0.15
45004,Led,Medium,IT,1719,0.41
45005,Led,Low,IT,1139,0.45
45006,Automated,Medium,IT,1261,0.34
45007,Architected,High,IT,1542,0.4
45008,Implemented,High,IT,996,0.67
45009,Automated,Low,IT,720,0.3
45010,Architected,High,IT,63,0.44
45011,Led,High,IT,1704,0.94
45012,Led,High,IT,223,0.3
45013,Architected,Medium,IT,1413,0.54
45014,Optimized,Low,IT,1106,0.16
45015,Optimized,Medium,IT,1933,0.27
45016,Designed,High,IT,1541,0.65
45017,Developed,Low,IT,336,0.81
45018,Led,Low,IT,341,0.66
45019,Optimized,High,IT,533,0.92
45020,Automated,Medium,IT,673,0.94
45021,Automated,High,IT,645,0.06
45022,Optimized,Medium,IT,1557,0.06
45023,Optimized,Low,IT,119,0.29
45024,Designed,High,IT,38,0.37
45025,Architected,High,IT,1238,0.02
45026,Designed,High,IT,1912,0.94
45027,Architected,Low,IT,1524,0.89
45028,Architected,Medium,IT,255,0.55
45029,Designed,Medium,IT,702,0.21
45030,Optimized,Medium,IT,1879,0.03
45031,Architected,Medium,IT,1671,0.31
45032,Optimized,Medium,IT,1135,0.49
45033,Led,Low,IT,1698,0.47
45034,Optimized,Medium,IT,1245,0.14
45035,Led,High,IT,652,0.12
45036,Architected,High,IT,625,0.24
45037,Implemented,Medium,IT,1893,0.59
45038,Led,Medium,IT,1527,0.76
45039,Implemented,Medium,IT,120,0.79
45040,Implemented,Low,IT,808,0.62
45041,Architected,Low,IT,789,0.47
45042,Designed,Low,IT,40,0.42
45043,Developed,High,IT,185,0.49
45044,Implemented,Low,IT,236,0.57
45045,Architected,High,IT,954,0.65
45046,Designed,High,IT,1447,0.74
45047,Optimized,High,IT,1756,0.3
45048,Automated,Medium,IT,1201,0.41
45049,Implemented,Low,IT,1041,0.66
45050,Developed,Medium,IT,1790,0.52
45051,Designed,Low,IT,1223,0.65
45052,Optimized,High,IT,1380,0.99
45053,Optimized,High,IT,492,0.03
45054,Architected,Low,IT,212,0.36
45055,Implemented,Medium,IT,1170,0.17
45056,Designed,Medium,IT,126,0.05
45057,Architected,Medium,IT,1234,0.12
45058,Led,Low,IT,515,0.76
45059,Led,Medium,IT,1220,0.62
45060,Architected,High,IT,1523,0.68
45061,Developed,High,IT,1540,0.29
45062,Designed,Medium,IT,1019,0.81
45063,Architected,Low,IT,1019,0.8
45064,Led,Low,IT,1185,0.86
45065,Led,Low,IT,1579,0.38
45066,Designed,Medium,IT,565,0.8
45067,Optimized,Medium,IT,1226,0.03
45068,Developed,Low,IT,1214,0.28
45069,Developed,Low,IT,324,0.89
45070,Optimized,High,IT,1624,0.37
45071,Developed,Low,IT,953,0.37
45072,Optimized,Medium,IT,235,0.76
45073,Developed,Low,IT,513,0.21
45074,Optimized,High,IT,1673,0.43
45075,Automated,High,IT,216,0.79
45076,Led,Low,IT,1307,0.64
45077,Automated,Medium,IT,745,0.62
45078,Architected,High,IT,1623,0.96
45079,Optimized,High,IT,156,0.98
45080,Optimized,High,IT,305,0.5
45081,Architected,Low,IT,445,0.1
45082,Implemented,Low,IT,1709,0.4
45083,Architected,High,IT,23,0.81
45084,Led,Low,IT,1116,0.76
45085,Led,High,IT,96,0.57
45086,Implemented,High,IT,1580,0.75
45087,Led,Medium,IT,686,0.42
45088,Developed,Low,IT,1479,0.7
45089,Implemented,Low,IT,616,0.68
45090,Led,High,IT,1972,0.13
45091,Implemented,Medium,IT,1925,0.1
45092,Designed,Low,IT,1953,0.65
45093,Led,Low,IT,1744,0.92
45094,Implemented,Low,IT,1915,0.55
45095,Designed,Low,IT,140,0.12
45096,Led,Medium,IT,1171,0.5
45097,Architected,High,IT,1330,0.3
45098,Designed,High,IT,807,0.55
45099,Architected,Medium,IT,958,0.17
45100,Developed,Medium,IT,1940,0.51
45101,Designed,High,IT,129,0.62
45102,Automated,Medium,IT,17,0.9
45103,Developed,Medium,IT,117,0.14
45104,Automated,High,IT,1395,0.01
45105,Led,High,IT,1178,0.58
45106,Designed,High,IT,1392,0.48
45107,Architected,Low,IT,314,0.17
45108,Led,High,IT,1873,0.47
45109,Implemented,High,IT,1546,0.48
45110,Implemented,High,IT,1563,0.49
45111,Architected,Medium,IT,1544,0.34
45112,Designed,Medium,IT,1813,0.36
45113,Automated,High,IT,1979,0.61
45114,Optimized,High,IT,642,0.28
45115,Led,High,IT,674,0.99
45116,Designed,High,IT,488,0.03
45117,Automated,High,IT,1360,0.82
